ts,memory_used_mib,memory_free_mib,utilization_gpu_pct,power_w,temperature_c,error
1786936632.4431708,3.0,24213.0,5.0,31.95,42.0,
1786936633.464208,394.0,23823.0,0.0,65.43,42.0,
1786936634.4855301,394.0,23823.0,0.0,59.01,41.0,
1786936635.5113513,16796.0,7421.0,95.0,56.81,42.0,
1786936636.5328069,16796.0,7421.0,94.0,67.23,42.0,
1786936637.5538683,18108.0,6109.0,1.0,66.74,42.0,
1786936638.5786195,18546.0,5671.0,0.0,79.63,42.0,
1786936639.6015344,18576.0,5641.0,69.0,141.3,51.0,
