timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/09 07:02:18.481, 0 %, 0 %, 22358 MiB, 24564 MiB, 51.76 W
2026/03/09 07:02:19.481, 0 %, 0 %, 22358 MiB, 24564 MiB, 51.73 W
2026/03/09 07:02:20.481, 0 %, 0 %, 22358 MiB, 24564 MiB, 51.68 W
2026/03/09 07:02:21.482, 0 %, 0 %, 22358 MiB, 24564 MiB, 51.65 W
2026/03/09 07:02:22.482, 0 %, 0 %, 22358 MiB, 24564 MiB, 51.72 W
2026/03/09 07:02:23.482, 0 %, 0 %, 22358 MiB, 24564 MiB, 51.69 W
2026/03/09 07:02:24.483, 0 %, 0 %, 22358 MiB, 24564 MiB, 39.42 W
2026/03/09 07:02:25.483, 0 %, 0 %, 22358 MiB, 24564 MiB, 17.77 W
2026/03/09 07:02:26.483, 0 %, 0 %, 22358 MiB, 24564 MiB, 7.51 W
2026/03/09 07:02:27.484, 0 %, 0 %, 22358 MiB, 24564 MiB, 6.52 W
2026/03/09 07:02:28.484, 0 %, 0 %, 22358 MiB, 24564 MiB, 6.32 W
2026/03/09 07:02:29.484, 0 %, 0 %, 22358 MiB, 24564 MiB, 6.18 W
2026/03/09 07:02:30.485, 0 %, 0 %, 22358 MiB, 24564 MiB, 6.27 W
2026/03/09 07:02:31.485, 0 %, 0 %, 22358 MiB, 24564 MiB, 6.47 W
2026/03/09 07:02:32.485, 0 %, 0 %, 22358 MiB, 24564 MiB, 6.38 W
2026/03/09 07:02:33.486, 0 %, 0 %, 22358 MiB, 24564 MiB, 6.49 W
2026/03/09 07:02:34.486, 0 %, 0 %, 22358 MiB, 24564 MiB, 6.52 W
2026/03/09 07:02:35.486, 0 %, 0 %, 22358 MiB, 24564 MiB, 6.49 W
2026/03/09 07:02:36.487, 0 %, 0 %, 22358 MiB, 24564 MiB, 6.54 W
2026/03/09 07:02:37.487, 0 %, 0 %, 22358 MiB, 24564 MiB, 6.49 W
2026/03/09 07:02:38.488, 0 %, 0 %, 22358 MiB, 24564 MiB, 6.35 W
