ts,memory_used_mib,memory_free_mib,utilization_gpu_pct,power_w,temperature_c,error
1786935009.8668807,18424.0,5793.0,73.0,335.59,73.0,
1786935010.8912363,18424.0,5793.0,31.0,304.13,67.0,
1786935011.9127877,18424.0,5793.0,83.0,300.9,75.0,
1786935012.9337783,18424.0,5793.0,87.0,341.6,75.0,
1786935013.956408,18424.0,5793.0,77.0,332.65,75.0,
1786935014.9777565,18424.0,5793.0,83.0,339.34,75.0,
1786935016.00064,18424.0,5793.0,86.0,342.76,75.0,
1786935017.0225694,18424.0,5793.0,81.0,269.68,75.0,
1786935018.04922,18424.0,5793.0,84.0,350.86,75.0,
1786935019.0704439,18424.0,5793.0,81.0,333.25,74.0,
1786935020.0930903,18424.0,5793.0,81.0,336.78,75.0,
1786935021.1144643,18424.0,5793.0,88.0,340.36,74.0,
1786935022.1368532,18424.0,5793.0,88.0,343.17,76.0,
1786935023.1578918,18424.0,5793.0,88.0,345.69,76.0,
1786935024.179119,18424.0,5793.0,79.0,333.58,73.0,
1786935025.2011764,18424.0,5793.0,84.0,337.25,73.0,
1786935026.227013,18424.0,5793.0,84.0,346.8,75.0,
1786935027.2492702,18424.0,5793.0,82.0,345.99,74.0,
1786935028.2703595,18424.0,5793.0,86.0,349.28,75.0,
1786935029.293297,18424.0,5793.0,88.0,361.54,74.0,
1786935030.3146007,18424.0,5793.0,83.0,345.81,75.0,
1786935031.3373127,18424.0,5793.0,80.0,348.93,73.0,
1786935032.356127,18424.0,5793.0,86.0,345.05,75.0,
1786935033.3790712,18424.0,5793.0,87.0,349.16,76.0,
1786935034.4060478,18424.0,5793.0,86.0,355.72,76.0,
1786935035.430206,18424.0,5793.0,24.0,305.73,68.0,
1786935036.4534776,18424.0,5793.0,85.0,282.2,76.0,
1786935037.478414,18424.0,5793.0,80.0,345.0,74.0,
1786935038.5042646,18424.0,5793.0,87.0,342.46,75.0,
1786935039.5273235,18424.0,5793.0,83.0,337.04,75.0,
1786935040.54989,18424.0,5793.0,77.0,342.63,75.0,
1786935041.5731816,18424.0,5793.0,86.0,364.74,76.0,
1786935042.5925367,18424.0,5793.0,80.0,356.52,75.0,
1786935043.6153576,18424.0,5793.0,87.0,342.19,75.0,
1786935044.6425729,18424.0,5793.0,93.0,376.33,76.0,
1786935045.6657212,18424.0,5793.0,93.0,368.89,77.0,
1786935046.6891258,18424.0,5793.0,94.0,376.56,77.0,
1786935047.7113876,18424.0,5793.0,82.0,361.41,76.0,
1786935048.7344587,18424.0,5793.0,83.0,352.94,75.0,
1786935049.7616882,18424.0,5793.0,80.0,342.98,75.0,
1786935050.78644,18424.0,5793.0,89.0,345.58,75.0,
1786935051.8102303,18424.0,5793.0,88.0,364.15,77.0,
1786935052.8320034,18424.0,5793.0,81.0,350.98,76.0,
1786935053.8597264,18424.0,5793.0,86.0,368.7,75.0,
1786935054.8783422,18424.0,5793.0,79.0,346.78,76.0,
1786935055.8984268,18424.0,5793.0,88.0,352.14,76.0,
1786935056.9183455,18424.0,5793.0,93.0,365.93,76.0,
1786935057.9383914,18424.0,5793.0,80.0,367.56,77.0,
1786935058.9582832,18424.0,5793.0,92.0,377.82,76.0,
1786935059.978608,18424.0,5793.0,87.0,361.65,77.0,
1786935060.9984505,18424.0,5793.0,91.0,368.47,77.0,
1786935062.0185833,18424.0,5793.0,90.0,380.67,77.0,
1786935063.0387015,18424.0,5793.0,91.0,367.03,77.0,
1786935064.0588675,18424.0,5793.0,93.0,351.7,77.0,
1786935065.0787141,18424.0,5793.0,87.0,367.74,75.0,
1786935066.0988224,18424.0,5793.0,87.0,363.68,77.0,
1786935067.1191008,18424.0,5793.0,88.0,370.73,74.0,
1786935068.1391628,18424.0,5793.0,88.0,366.6,77.0,
1786935069.1590805,18424.0,5793.0,84.0,365.89,76.0,
1786935070.1785998,18424.0,5793.0,46.0,312.76,72.0,
1786935071.1986654,18424.0,5793.0,83.0,311.77,75.0,
1786935072.218748,18424.0,5793.0,80.0,341.47,76.0,
1786935073.238927,18424.0,5793.0,81.0,333.77,76.0,
1786935074.2588117,18424.0,5793.0,81.0,341.65,75.0,
1786935075.279133,18424.0,5793.0,76.0,342.24,73.0,
1786935076.2995484,18424.0,5793.0,89.0,322.78,76.0,
1786935077.3192115,18424.0,5793.0,85.0,347.67,76.0,
1786935078.3399765,18424.0,5793.0,81.0,335.54,75.0,
1786935079.3597622,18424.0,5793.0,86.0,340.92,75.0,
1786935080.3796797,18424.0,5793.0,82.0,343.1,75.0,
1786935081.3999693,18424.0,5793.0,87.0,347.22,76.0,
1786935082.4194548,18424.0,5793.0,80.0,343.65,75.0,
1786935083.4395175,18424.0,5793.0,77.0,329.0,76.0,
1786935084.4595912,18424.0,5793.0,86.0,342.53,74.0,
1786935085.4795773,18424.0,5793.0,87.0,351.56,75.0,
1786935086.4984412,18424.0,5793.0,79.0,348.4,76.0,
1786935087.5193336,18424.0,5793.0,88.0,352.46,75.0,
1786935088.5398245,18424.0,5793.0,87.0,362.23,76.0,
1786935089.5595014,18424.0,5793.0,87.0,344.39,76.0,
1786935090.5805383,18424.0,5793.0,79.0,353.2,77.0,
1786935091.6057804,18424.0,5793.0,83.0,350.2,76.0,
1786935092.6273305,18424.0,5793.0,89.0,354.86,76.0,
1786935093.6466773,18424.0,5793.0,86.0,352.27,73.0,
1786935094.6684468,18424.0,5793.0,64.0,317.15,76.0,
1786935095.6892428,18424.0,5793.0,90.0,346.58,75.0,
1786935096.7087677,18424.0,5793.0,87.0,336.52,73.0,
1786935097.7297418,18424.0,5793.0,82.0,341.58,75.0,
1786935098.7519853,18424.0,5793.0,86.0,343.08,75.0,
1786935099.7725573,18424.0,5793.0,93.0,349.08,76.0,
1786935100.792432,18424.0,5793.0,83.0,362.29,76.0,
1786935101.8133206,18424.0,5793.0,88.0,348.73,76.0,
1786935102.8338642,18424.0,5793.0,88.0,349.66,77.0,
1786935103.8564885,18424.0,5793.0,76.0,367.74,76.0,
1786935104.8779655,18424.0,5793.0,85.0,373.96,75.0,
1786935105.9020436,18424.0,5793.0,93.0,383.41,76.0,
1786935106.9240084,18424.0,5793.0,90.0,360.09,77.0,
1786935107.9447956,18424.0,5793.0,77.0,341.95,77.0,
1786935108.9658065,18424.0,5793.0,87.0,353.12,74.0,
1786935109.9886014,18424.0,5793.0,92.0,350.79,77.0,
1786935111.0096476,18424.0,5793.0,84.0,367.81,77.0,
1786935112.0318105,18424.0,5793.0,86.0,353.37,76.0,
1786935113.050007,18424.0,5793.0,77.0,361.92,76.0,
1786935114.0717819,18424.0,5793.0,93.0,351.7,76.0,
1786935115.0932333,18424.0,5793.0,81.0,345.08,76.0,
1786935116.114533,18424.0,5793.0,88.0,377.52,78.0,
1786935117.139683,18424.0,5793.0,93.0,372.51,78.0,
1786935118.1601593,18424.0,5793.0,79.0,373.49,76.0,
1786935119.1807585,18424.0,5793.0,80.0,352.85,76.0,
1786935120.2022064,18424.0,5793.0,90.0,377.21,77.0,
1786935121.224855,18424.0,5793.0,81.0,374.63,77.0,
1786935122.246081,18424.0,5793.0,77.0,362.25,77.0,
1786935123.2644463,18424.0,5793.0,84.0,353.83,76.0,
1786935124.2858317,18424.0,5793.0,92.0,362.87,74.0,
1786935125.309452,18424.0,5793.0,88.0,365.72,76.0,
1786935126.331807,18424.0,5793.0,86.0,366.5,77.0,
1786935127.3561025,18424.0,5793.0,88.0,366.8,76.0,
1786935128.378155,18424.0,5793.0,84.0,361.32,76.0,
