timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/25 09:26:56.491, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.18 W
2026/03/25 09:26:57.492, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.09 W
2026/03/25 09:26:58.492, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.15 W
2026/03/25 09:26:59.493, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.25 W
2026/03/25 09:27:00.493, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.27 W
2026/03/25 09:27:01.496, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.21 W
2026/03/25 09:27:02.497, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.05 W
2026/03/25 09:27:03.497, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.01 W
2026/03/25 09:27:04.497, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.01 W
2026/03/25 09:27:05.498, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.05 W
2026/03/25 09:27:06.498, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.08 W
2026/03/25 09:27:07.498, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.07 W
2026/03/25 09:27:08.499, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.06 W
2026/03/25 09:27:09.499, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.10 W
2026/03/25 09:27:10.499, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.19 W
2026/03/25 09:27:11.500, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.17 W
2026/03/25 09:27:12.500, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.18 W
2026/03/25 09:27:13.500, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.09 W
2026/03/25 09:27:14.501, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.02 W
2026/03/25 09:27:15.501, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.09 W
2026/03/25 09:27:16.501, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.07 W
2026/03/25 09:27:17.502, 0 %, 0 %, 18692 MiB, 24564 MiB, 4.12 W
2026/03/25 09:27:18.502, 44 %, 17 %, 18712 MiB, 24564 MiB, 22.43 W
2026/03/25 09:27:19.502, 95 %, 97 %, 18712 MiB, 24564 MiB, 309.39 W
2026/03/25 09:27:20.503, 94 %, 96 %, 18712 MiB, 24564 MiB, 325.63 W
2026/03/25 09:27:21.503, 94 %, 96 %, 18712 MiB, 24564 MiB, 329.07 W
2026/03/25 09:27:22.503, 95 %, 97 %, 18712 MiB, 24564 MiB, 330.00 W
2026/03/25 09:27:23.504, 95 %, 97 %, 18712 MiB, 24564 MiB, 330.51 W
2026/03/25 09:27:24.504, 95 %, 97 %, 18712 MiB, 24564 MiB, 332.99 W
2026/03/25 09:27:25.504, 95 %, 97 %, 18712 MiB, 24564 MiB, 332.89 W
2026/03/25 09:27:26.505, 94 %, 96 %, 18712 MiB, 24564 MiB, 330.20 W
