2026/03/08 00:35:17.907, 0 %, 0 %, 3 MiB, 24564 MiB, 57.71 W
2026/03/08 00:35:41.923, 0 %, 0 %, 21438 MiB, 24564 MiB, 43.69 W
2026/03/08 00:35:42.923, 0 %, 0 %, 21438 MiB, 24564 MiB, 24.96 W
2026/03/08 00:35:43.924, 0 %, 0 %, 21438 MiB, 24564 MiB, 11.34 W
2026/03/08 00:35:44.924, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.51 W
2026/03/08 00:35:45.926, 0 %, 0 %, 21438 MiB, 24564 MiB, 6.94 W
2026/03/08 00:35:46.926, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.19 W
2026/03/08 00:35:47.926, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.41 W
2026/03/08 00:35:48.927, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.23 W
2026/03/08 00:35:49.927, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.30 W
2026/03/08 00:35:50.927, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.44 W
2026/03/08 00:35:51.928, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.42 W
2026/03/08 00:35:52.928, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.52 W
2026/03/08 00:35:53.929, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.58 W
2026/03/08 00:35:54.929, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.31 W
2026/03/08 00:35:55.929, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.02 W
2026/03/08 00:35:56.930, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.06 W
2026/03/08 00:35:57.930, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.11 W
2026/03/08 00:35:58.930, 0 %, 0 %, 21438 MiB, 24564 MiB, 6.97 W
2026/03/08 00:35:59.931, 0 %, 0 %, 21438 MiB, 24564 MiB, 6.94 W
2026/03/08 00:36:00.931, 0 %, 0 %, 21438 MiB, 24564 MiB, 7.05 W
2026/03/08 00:36:01.932, 0 %, 0 %, 21438 MiB, 24564 MiB, 6.77 W
2026/03/08 00:36:02.932, 0 %, 0 %, 21438 MiB, 24564 MiB, 6.61 W
2026/03/08 00:36:03.932, 0 %, 0 %, 21438 MiB, 24564 MiB, 6.81 W
2026/03/08 00:36:04.932, 93 %, 40 %, 21456 MiB, 24564 MiB, 115.71 W
2026/03/08 00:36:05.933, 95 %, 41 %, 21456 MiB, 24564 MiB, 427.57 W
2026/03/08 00:36:06.933, 95 %, 40 %, 21464 MiB, 24564 MiB, 432.21 W
2026/03/08 00:36:07.933, 86 %, 32 %, 21474 MiB, 24564 MiB, 417.63 W
2026/03/08 00:36:08.934, 99 %, 41 %, 21482 MiB, 24564 MiB, 428.14 W
2026/03/08 00:36:09.934, 95 %, 38 %, 21492 MiB, 24564 MiB, 426.32 W
2026/03/08 00:36:10.934, 96 %, 39 %, 21500 MiB, 24564 MiB, 425.11 W
2026/03/08 00:36:11.935, 94 %, 37 %, 21510 MiB, 24564 MiB, 414.66 W
2026/03/08 00:36:12.935, 94 %, 36 %, 21518 MiB, 24564 MiB, 428.19 W
2026/03/08 00:36:13.936, 94 %, 36 %, 21526 MiB, 24564 MiB, 421.32 W
2026/03/08 00:36:14.936, 92 %, 36 %, 21534 MiB, 24564 MiB, 420.21 W
2026/03/08 00:36:15.936, 98 %, 37 %, 21542 MiB, 24564 MiB, 415.44 W
2026/03/08 00:36:16.937, 81 %, 31 %, 21550 MiB, 24564 MiB, 406.61 W
2026/03/08 00:36:17.938, 93 %, 34 %, 21558 MiB, 24564 MiB, 419.13 W
2026/03/08 00:36:18.938, 93 %, 33 %, 21566 MiB, 24564 MiB, 416.18 W
2026/03/08 00:36:19.938, 84 %, 29 %, 21572 MiB, 24564 MiB, 407.23 W
2026/03/08 00:36:20.939, 100 %, 37 %, 21580 MiB, 24564 MiB, 424.80 W
2026/03/08 00:36:21.939, 93 %, 32 %, 21588 MiB, 24564 MiB, 415.89 W
2026/03/08 00:36:22.939, 93 %, 32 %, 21596 MiB, 24564 MiB, 422.25 W
2026/03/08 00:36:23.940, 93 %, 32 %, 21602 MiB, 24564 MiB, 409.99 W
2026/03/08 00:36:24.940, 93 %, 31 %, 21610 MiB, 24564 MiB, 421.67 W
2026/03/08 00:36:25.940, 94 %, 31 %, 21616 MiB, 24564 MiB, 420.60 W
2026/03/08 00:36:26.941, 93 %, 31 %, 21624 MiB, 24564 MiB, 418.87 W
2026/03/08 00:36:27.941, 100 %, 36 %, 21630 MiB, 24564 MiB, 416.86 W
2026/03/08 00:36:28.941, 92 %, 31 %, 21636 MiB, 24564 MiB, 407.35 W
2026/03/08 00:36:29.942, 95 %, 31 %, 21644 MiB, 24564 MiB, 426.29 W
2026/03/08 00:36:30.942, 93 %, 32 %, 21650 MiB, 24564 MiB, 418.26 W
2026/03/08 00:36:31.943, 97 %, 33 %, 21658 MiB, 24564 MiB, 421.20 W
2026/03/08 00:36:32.943, 92 %, 29 %, 21664 MiB, 24564 MiB, 405.21 W
2026/03/08 00:36:33.943, 100 %, 34 %, 21670 MiB, 24564 MiB, 405.29 W
2026/03/08 00:36:34.944, 100 %, 34 %, 21676 MiB, 24564 MiB, 415.29 W
2026/03/08 00:36:35.944, 100 %, 34 %, 21682 MiB, 24564 MiB, 415.08 W
2026/03/08 00:36:36.944, 100 %, 34 %, 21688 MiB, 24564 MiB, 426.26 W
2026/03/08 00:36:37.949, 99 %, 32 %, 21694 MiB, 24564 MiB, 419.33 W
2026/03/08 00:36:38.950, 92 %, 28 %, 21702 MiB, 24564 MiB, 413.48 W
2026/03/08 00:36:39.950, 91 %, 28 %, 21708 MiB, 24564 MiB, 417.08 W
2026/03/08 00:36:40.951, 91 %, 28 %, 21714 MiB, 24564 MiB, 422.64 W
2026/03/08 00:36:41.951, 91 %, 27 %, 21720 MiB, 24564 MiB, 422.78 W
2026/03/08 00:36:42.954, 91 %, 27 %, 21726 MiB, 24564 MiB, 422.49 W
2026/03/08 00:36:43.954, 100 %, 32 %, 21730 MiB, 24564 MiB, 410.70 W
2026/03/08 00:36:44.954, 100 %, 33 %, 21736 MiB, 24564 MiB, 419.47 W
2026/03/08 00:36:45.955, 92 %, 28 %, 21742 MiB, 24564 MiB, 413.79 W
2026/03/08 00:36:46.955, 100 %, 33 %, 21748 MiB, 24564 MiB, 412.73 W
2026/03/08 00:36:47.955, 91 %, 27 %, 21754 MiB, 24564 MiB, 414.66 W
2026/03/08 00:36:48.956, 85 %, 24 %, 21760 MiB, 24564 MiB, 420.53 W
2026/03/08 00:36:49.956, 100 %, 32 %, 21764 MiB, 24564 MiB, 398.82 W
2026/03/08 00:36:50.956, 97 %, 31 %, 21770 MiB, 24564 MiB, 418.89 W
2026/03/08 00:36:51.957, 100 %, 32 %, 21776 MiB, 24564 MiB, 412.88 W
2026/03/08 00:36:52.957, 92 %, 27 %, 21782 MiB, 24564 MiB, 418.19 W
2026/03/08 00:36:53.957, 100 %, 32 %, 21786 MiB, 24564 MiB, 418.71 W
2026/03/08 00:36:54.958, 100 %, 32 %, 21792 MiB, 24564 MiB, 408.20 W
2026/03/08 00:36:55.958, 97 %, 27 %, 21798 MiB, 24564 MiB, 406.06 W
2026/03/08 00:36:56.959, 90 %, 25 %, 21802 MiB, 24564 MiB, 416.03 W
2026/03/08 00:36:57.959, 90 %, 25 %, 21808 MiB, 24564 MiB, 414.31 W
2026/03/08 00:36:58.959, 97 %, 30 %, 21814 MiB, 24564 MiB, 428.88 W
2026/03/08 00:36:59.960, 89 %, 28 %, 21818 MiB, 24564 MiB, 411.19 W
2026/03/08 00:37:00.960, 100 %, 32 %, 21824 MiB, 24564 MiB, 422.05 W
2026/03/08 00:37:01.960, 100 %, 31 %, 21828 MiB, 24564 MiB, 404.90 W
2026/03/08 00:37:02.961, 85 %, 27 %, 21834 MiB, 24564 MiB, 403.35 W
2026/03/08 00:37:03.961, 90 %, 24 %, 21838 MiB, 24564 MiB, 400.39 W
2026/03/08 00:37:04.961, 93 %, 29 %, 21844 MiB, 24564 MiB, 414.52 W
2026/03/08 00:37:05.962, 98 %, 27 %, 21848 MiB, 24564 MiB, 413.58 W
2026/03/08 00:37:06.962, 91 %, 28 %, 21854 MiB, 24564 MiB, 426.14 W
2026/03/08 00:37:07.962, 100 %, 31 %, 21858 MiB, 24564 MiB, 399.64 W
2026/03/08 00:37:08.963, 100 %, 31 %, 21862 MiB, 24564 MiB, 411.15 W
2026/03/08 00:37:09.963, 89 %, 24 %, 21868 MiB, 24564 MiB, 413.36 W
2026/03/08 00:37:10.963, 84 %, 22 %, 21872 MiB, 24564 MiB, 427.54 W
2026/03/08 00:37:11.964, 89 %, 23 %, 21878 MiB, 24564 MiB, 401.81 W
2026/03/08 00:37:12.964, 92 %, 28 %, 21882 MiB, 24564 MiB, 407.85 W
2026/03/08 00:37:13.965, 100 %, 30 %, 21886 MiB, 24564 MiB, 414.58 W
2026/03/08 00:37:14.965, 89 %, 23 %, 21892 MiB, 24564 MiB, 399.49 W
2026/03/08 00:37:15.965, 99 %, 28 %, 21896 MiB, 24564 MiB, 410.24 W
2026/03/08 00:37:16.966, 100 %, 31 %, 21900 MiB, 24564 MiB, 430.33 W
2026/03/08 00:37:17.966, 88 %, 23 %, 21906 MiB, 24564 MiB, 400.89 W
2026/03/08 00:37:18.966, 90 %, 25 %, 21910 MiB, 24564 MiB, 409.40 W
2026/03/08 00:37:19.967, 100 %, 30 %, 21914 MiB, 24564 MiB, 420.55 W
2026/03/08 00:37:20.968, 86 %, 23 %, 21920 MiB, 24564 MiB, 413.42 W
2026/03/08 00:37:21.968, 88 %, 22 %, 21924 MiB, 24564 MiB, 397.65 W
2026/03/08 00:37:22.968, 99 %, 31 %, 21928 MiB, 24564 MiB, 405.65 W
2026/03/08 00:37:23.969, 100 %, 30 %, 21932 MiB, 24564 MiB, 419.09 W
2026/03/08 00:37:24.969, 93 %, 28 %, 21938 MiB, 24564 MiB, 416.14 W
2026/03/08 00:37:25.969, 88 %, 22 %, 21942 MiB, 24564 MiB, 396.93 W
2026/03/08 00:37:26.970, 88 %, 21 %, 21946 MiB, 24564 MiB, 401.00 W
2026/03/08 00:37:27.970, 88 %, 22 %, 21950 MiB, 24564 MiB, 418.00 W
2026/03/08 00:37:28.970, 88 %, 21 %, 21954 MiB, 24564 MiB, 412.39 W
2026/03/08 00:37:29.971, 100 %, 30 %, 21958 MiB, 24564 MiB, 422.26 W
2026/03/08 00:37:30.971, 88 %, 20 %, 21964 MiB, 24564 MiB, 400.56 W
2026/03/08 00:37:31.972, 88 %, 22 %, 21968 MiB, 24564 MiB, 403.07 W
2026/03/08 00:37:32.972, 99 %, 26 %, 21972 MiB, 24564 MiB, 416.48 W
2026/03/08 00:37:33.973, 100 %, 30 %, 21976 MiB, 24564 MiB, 422.61 W
2026/03/08 00:37:34.973, 100 %, 29 %, 21980 MiB, 24564 MiB, 421.78 W
2026/03/08 00:37:35.973, 88 %, 22 %, 21984 MiB, 24564 MiB, 408.24 W
2026/03/08 00:37:36.974, 100 %, 30 %, 21990 MiB, 24564 MiB, 419.06 W
2026/03/08 00:37:37.974, 89 %, 22 %, 21994 MiB, 24564 MiB, 419.90 W
2026/03/08 00:37:38.974, 87 %, 21 %, 21998 MiB, 24564 MiB, 396.80 W
2026/03/08 00:37:39.975, 77 %, 18 %, 22002 MiB, 24564 MiB, 408.07 W
2026/03/08 00:37:40.975, 100 %, 29 %, 22006 MiB, 24564 MiB, 406.53 W
2026/03/08 00:37:41.975, 94 %, 23 %, 22010 MiB, 24564 MiB, 419.92 W
2026/03/08 00:37:42.976, 98 %, 27 %, 22014 MiB, 24564 MiB, 420.65 W
2026/03/08 00:37:43.976, 99 %, 27 %, 22018 MiB, 24564 MiB, 406.67 W
2026/03/08 00:37:44.976, 100 %, 29 %, 22022 MiB, 24564 MiB, 416.23 W
2026/03/08 00:37:45.978, 100 %, 28 %, 22026 MiB, 24564 MiB, 415.83 W
2026/03/08 00:37:46.979, 100 %, 29 %, 22030 MiB, 24564 MiB, 413.05 W
2026/03/08 00:37:47.979, 100 %, 29 %, 22034 MiB, 24564 MiB, 415.66 W
2026/03/08 00:37:48.980, 100 %, 29 %, 22038 MiB, 24564 MiB, 416.35 W
2026/03/08 00:37:49.980, 100 %, 28 %, 22042 MiB, 24564 MiB, 414.49 W
2026/03/08 00:37:50.980, 100 %, 30 %, 22046 MiB, 24564 MiB, 409.42 W
2026/03/08 00:37:51.981, 100 %, 29 %, 22050 MiB, 24564 MiB, 402.65 W
2026/03/08 00:37:52.981, 100 %, 28 %, 22054 MiB, 24564 MiB, 413.94 W
2026/03/08 00:37:53.981, 100 %, 30 %, 22058 MiB, 24564 MiB, 411.31 W
2026/03/08 00:37:54.982, 100 %, 29 %, 22062 MiB, 24564 MiB, 411.96 W
2026/03/08 00:37:55.982, 99 %, 29 %, 22066 MiB, 24564 MiB, 413.31 W
2026/03/08 00:37:56.982, 99 %, 25 %, 22070 MiB, 24564 MiB, 411.83 W
2026/03/08 00:37:57.983, 93 %, 21 %, 22074 MiB, 24564 MiB, 412.70 W
2026/03/08 00:37:58.983, 86 %, 18 %, 22078 MiB, 24564 MiB, 414.13 W
2026/03/08 00:37:59.983, 86 %, 19 %, 22082 MiB, 24564 MiB, 400.47 W
2026/03/08 00:38:00.984, 86 %, 19 %, 22086 MiB, 24564 MiB, 405.03 W
2026/03/08 00:38:01.984, 88 %, 22 %, 22090 MiB, 24564 MiB, 399.54 W
2026/03/08 00:38:02.985, 100 %, 28 %, 22094 MiB, 24564 MiB, 410.22 W
2026/03/08 00:38:03.986, 100 %, 29 %, 22096 MiB, 24564 MiB, 411.11 W
2026/03/08 00:38:04.986, 100 %, 29 %, 22100 MiB, 24564 MiB, 411.30 W
2026/03/08 00:38:05.987, 100 %, 29 %, 22104 MiB, 24564 MiB, 410.37 W
2026/03/08 00:38:06.987, 100 %, 28 %, 22108 MiB, 24564 MiB, 402.67 W
2026/03/08 00:38:07.987, 82 %, 17 %, 22112 MiB, 24564 MiB, 392.72 W
2026/03/08 00:38:08.988, 86 %, 19 %, 22116 MiB, 24564 MiB, 406.60 W
2026/03/08 00:38:09.988, 87 %, 22 %, 22120 MiB, 24564 MiB, 396.64 W
2026/03/08 00:38:10.988, 100 %, 29 %, 22122 MiB, 24564 MiB, 406.47 W
2026/03/08 00:38:11.989, 100 %, 28 %, 22126 MiB, 24564 MiB, 407.70 W
2026/03/08 00:38:12.989, 100 %, 28 %, 22130 MiB, 24564 MiB, 404.21 W
2026/03/08 00:38:13.989, 99 %, 25 %, 22134 MiB, 24564 MiB, 406.31 W
2026/03/08 00:38:14.990, 85 %, 17 %, 22138 MiB, 24564 MiB, 401.92 W
2026/03/08 00:38:15.990, 87 %, 23 %, 22142 MiB, 24564 MiB, 403.45 W
2026/03/08 00:38:17.006, 100 %, 28 %, 22144 MiB, 24564 MiB, 395.67 W
2026/03/08 00:38:18.006, 100 %, 28 %, 22148 MiB, 24564 MiB, 404.51 W
2026/03/08 00:38:19.006, 91 %, 21 %, 22152 MiB, 24564 MiB, 401.63 W
2026/03/08 00:38:20.007, 79 %, 16 %, 22156 MiB, 24564 MiB, 400.87 W
2026/03/08 00:38:21.007, 100 %, 29 %, 22160 MiB, 24564 MiB, 404.76 W
2026/03/08 00:38:22.007, 100 %, 28 %, 22162 MiB, 24564 MiB, 401.65 W
2026/03/08 00:38:23.008, 100 %, 28 %, 22166 MiB, 24564 MiB, 401.89 W
2026/03/08 00:38:24.008, 85 %, 18 %, 22170 MiB, 24564 MiB, 404.25 W
2026/03/08 00:38:25.009, 86 %, 20 %, 22174 MiB, 24564 MiB, 415.49 W
2026/03/08 00:38:26.009, 100 %, 29 %, 22176 MiB, 24564 MiB, 408.82 W
2026/03/08 00:38:27.009, 100 %, 29 %, 22180 MiB, 24564 MiB, 399.84 W
2026/03/08 00:38:28.010, 85 %, 17 %, 22184 MiB, 24564 MiB, 403.14 W
2026/03/08 00:38:29.010, 86 %, 22 %, 22188 MiB, 24564 MiB, 414.70 W
2026/03/08 00:38:30.022, 100 %, 29 %, 22190 MiB, 24564 MiB, 401.30 W
2026/03/08 00:38:31.022, 100 %, 29 %, 22194 MiB, 24564 MiB, 399.40 W
2026/03/08 00:38:32.022, 84 %, 17 %, 22198 MiB, 24564 MiB, 398.90 W
2026/03/08 00:38:33.023, 100 %, 29 %, 22216 MiB, 24564 MiB, 398.41 W
2026/03/08 00:38:34.023, 95 %, 71 %, 22216 MiB, 24564 MiB, 422.88 W
2026/03/08 00:38:35.023, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.46 W
2026/03/08 00:38:36.024, 95 %, 71 %, 22216 MiB, 24564 MiB, 427.95 W
2026/03/08 00:38:37.024, 95 %, 71 %, 22216 MiB, 24564 MiB, 427.59 W
2026/03/08 00:38:38.024, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.40 W
2026/03/08 00:38:39.025, 94 %, 70 %, 22216 MiB, 24564 MiB, 428.03 W
2026/03/08 00:38:40.025, 95 %, 71 %, 22216 MiB, 24564 MiB, 427.74 W
2026/03/08 00:38:41.025, 90 %, 67 %, 22216 MiB, 24564 MiB, 425.33 W
2026/03/08 00:38:42.026, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.21 W
2026/03/08 00:38:43.026, 94 %, 71 %, 22216 MiB, 24564 MiB, 427.83 W
2026/03/08 00:38:44.027, 95 %, 71 %, 22216 MiB, 24564 MiB, 427.87 W
2026/03/08 00:38:45.027, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.22 W
2026/03/08 00:38:46.027, 94 %, 71 %, 22216 MiB, 24564 MiB, 429.14 W
2026/03/08 00:38:47.028, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.48 W
2026/03/08 00:38:48.028, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.01 W
2026/03/08 00:38:49.029, 94 %, 71 %, 22216 MiB, 24564 MiB, 427.36 W
2026/03/08 00:38:50.029, 94 %, 71 %, 22216 MiB, 24564 MiB, 429.02 W
2026/03/08 00:38:51.029, 94 %, 71 %, 22216 MiB, 24564 MiB, 426.60 W
2026/03/08 00:38:52.030, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.97 W
2026/03/08 00:38:53.030, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.85 W
2026/03/08 00:38:54.030, 94 %, 71 %, 22216 MiB, 24564 MiB, 429.19 W
2026/03/08 00:38:55.031, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.32 W
2026/03/08 00:38:56.031, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.88 W
2026/03/08 00:38:57.031, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.36 W
2026/03/08 00:38:58.032, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.60 W
2026/03/08 00:38:59.032, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.60 W
2026/03/08 00:39:00.032, 95 %, 71 %, 22216 MiB, 24564 MiB, 425.28 W
2026/03/08 00:39:01.033, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.29 W
2026/03/08 00:39:02.033, 94 %, 70 %, 22216 MiB, 24564 MiB, 428.64 W
2026/03/08 00:39:03.034, 94 %, 70 %, 22216 MiB, 24564 MiB, 428.52 W
2026/03/08 00:39:04.034, 95 %, 71 %, 22216 MiB, 24564 MiB, 429.21 W
2026/03/08 00:39:05.034, 95 %, 71 %, 22216 MiB, 24564 MiB, 429.12 W
2026/03/08 00:39:06.035, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.80 W
2026/03/08 00:39:07.035, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.46 W
2026/03/08 00:39:08.037, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.16 W
2026/03/08 00:39:09.037, 94 %, 71 %, 22216 MiB, 24564 MiB, 427.45 W
2026/03/08 00:39:10.038, 95 %, 71 %, 22216 MiB, 24564 MiB, 425.61 W
2026/03/08 00:39:11.038, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.36 W
2026/03/08 00:39:12.038, 95 %, 71 %, 22216 MiB, 24564 MiB, 429.11 W
2026/03/08 00:39:13.039, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.88 W
2026/03/08 00:39:14.039, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.43 W
2026/03/08 00:39:15.039, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.55 W
2026/03/08 00:39:16.040, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.67 W
2026/03/08 00:39:17.040, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.06 W
2026/03/08 00:39:18.040, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.56 W
2026/03/08 00:39:19.041, 95 %, 71 %, 22216 MiB, 24564 MiB, 426.43 W
2026/03/08 00:39:20.041, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.97 W
2026/03/08 00:39:21.041, 94 %, 70 %, 22216 MiB, 24564 MiB, 429.40 W
2026/03/08 00:39:22.042, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.58 W
2026/03/08 00:39:23.042, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.56 W
2026/03/08 00:39:24.043, 94 %, 71 %, 22216 MiB, 24564 MiB, 429.17 W
2026/03/08 00:39:25.043, 94 %, 70 %, 22216 MiB, 24564 MiB, 428.53 W
2026/03/08 00:39:26.043, 94 %, 70 %, 22216 MiB, 24564 MiB, 428.18 W
2026/03/08 00:39:27.044, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.85 W
2026/03/08 00:39:28.044, 91 %, 67 %, 22216 MiB, 24564 MiB, 425.19 W
2026/03/08 00:39:29.044, 95 %, 71 %, 22216 MiB, 24564 MiB, 429.00 W
2026/03/08 00:39:30.045, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.50 W
2026/03/08 00:39:31.045, 94 %, 70 %, 22216 MiB, 24564 MiB, 428.57 W
2026/03/08 00:39:32.045, 94 %, 70 %, 22216 MiB, 24564 MiB, 428.88 W
2026/03/08 00:39:33.046, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.45 W
2026/03/08 00:39:34.046, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.69 W
2026/03/08 00:39:35.046, 95 %, 71 %, 22216 MiB, 24564 MiB, 428.79 W
2026/03/08 00:39:36.047, 94 %, 70 %, 22216 MiB, 24564 MiB, 428.48 W
2026/03/08 00:39:37.047, 94 %, 70 %, 22216 MiB, 24564 MiB, 429.56 W
2026/03/08 00:39:38.047, 94 %, 70 %, 22216 MiB, 24564 MiB, 426.92 W
2026/03/08 00:39:39.048, 94 %, 71 %, 22216 MiB, 24564 MiB, 428.61 W
2026/03/08 00:39:40.048, 0 %, 0 %, 22216 MiB, 24564 MiB, 174.26 W
2026/03/08 00:39:41.049, 0 %, 0 %, 22216 MiB, 24564 MiB, 142.87 W
2026/03/08 00:39:42.049, 0 %, 0 %, 22216 MiB, 24564 MiB, 78.40 W
2026/03/08 00:39:43.049, 0 %, 0 %, 22216 MiB, 24564 MiB, 70.57 W
2026/03/08 00:39:44.050, 0 %, 0 %, 22216 MiB, 24564 MiB, 62.62 W
2026/03/08 00:39:45.050, 0 %, 0 %, 22216 MiB, 24564 MiB, 61.66 W
2026/03/08 00:39:46.050, 0 %, 0 %, 22216 MiB, 24564 MiB, 61.03 W
2026/03/08 00:39:47.051, 0 %, 0 %, 22216 MiB, 24564 MiB, 60.42 W
2026/03/08 00:39:48.051, 0 %, 0 %, 22216 MiB, 24564 MiB, 59.57 W
2026/03/08 00:39:49.052, 0 %, 0 %, 22216 MiB, 24564 MiB, 58.73 W
2026/03/08 00:39:50.052, 0 %, 0 %, 22216 MiB, 24564 MiB, 58.07 W
2026/03/08 00:39:51.052, 0 %, 0 %, 22216 MiB, 24564 MiB, 57.59 W
2026/03/08 00:39:52.053, 0 %, 0 %, 22216 MiB, 24564 MiB, 57.23 W
2026/03/08 00:39:53.053, 0 %, 0 %, 22216 MiB, 24564 MiB, 57.00 W
2026/03/08 00:39:54.053, 0 %, 0 %, 22216 MiB, 24564 MiB, 56.80 W
2026/03/08 00:39:55.054, 0 %, 0 %, 22216 MiB, 24564 MiB, 56.64 W
2026/03/08 00:39:56.054, 0 %, 0 %, 22216 MiB, 24564 MiB, 56.51 W
2026/03/08 00:39:57.054, 0 %, 0 %, 22216 MiB, 24564 MiB, 53.86 W
2026/03/08 00:39:58.055, 0 %, 0 %, 22216 MiB, 24564 MiB, 37.91 W
2026/03/08 00:39:59.055, 0 %, 0 %, 22216 MiB, 24564 MiB, 14.79 W
2026/03/08 00:40:00.055, 0 %, 0 %, 22216 MiB, 24564 MiB, 14.79 W
2026/03/08 00:40:01.056, 0 %, 0 %, 22216 MiB, 24564 MiB, 13.44 W
2026/03/08 00:40:02.056, 0 %, 0 %, 22216 MiB, 24564 MiB, 13.22 W
2026/03/08 00:40:03.057, 0 %, 0 %, 22216 MiB, 24564 MiB, 13.03 W
2026/03/08 00:40:04.057, 66 %, 27 %, 22216 MiB, 24564 MiB, 75.55 W
2026/03/08 00:40:05.057, 95 %, 40 %, 22216 MiB, 24564 MiB, 428.51 W
2026/03/08 00:40:06.058, 95 %, 40 %, 22216 MiB, 24564 MiB, 430.47 W
2026/03/08 00:40:07.058, 95 %, 39 %, 22216 MiB, 24564 MiB, 432.23 W
