timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/23 00:00:27.376, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.91 W
2026/04/23 00:00:28.376, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.89 W
2026/04/23 00:00:29.376, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.79 W
2026/04/23 00:00:30.377, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.65 W
2026/04/23 00:00:31.377, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.66 W
2026/04/23 00:00:32.378, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.43 W
2026/04/23 00:00:33.378, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.13 W
2026/04/23 00:00:34.378, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.30 W
2026/04/23 00:00:35.379, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.34 W
2026/04/23 00:00:36.379, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.32 W
2026/04/23 00:00:37.379, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.26 W
2026/04/23 00:00:38.380, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.10 W
2026/04/23 00:00:39.380, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.21 W
2026/04/23 00:00:40.380, 0 %, 0 %, 21980 MiB, 24564 MiB, 5.30 W
2026/04/23 00:00:41.381, 79 %, 79 %, 22000 MiB, 24564 MiB, 127.43 W
2026/04/23 00:00:42.381, 96 %, 99 %, 22000 MiB, 24564 MiB, 340.64 W
2026/04/23 00:00:43.381, 95 %, 99 %, 22000 MiB, 24564 MiB, 340.47 W
2026/04/23 00:00:44.381, 95 %, 99 %, 22000 MiB, 24564 MiB, 343.50 W
2026/04/23 00:00:45.381, 95 %, 99 %, 22000 MiB, 24564 MiB, 341.17 W
2026/04/23 00:00:46.381, 95 %, 99 %, 22000 MiB, 24564 MiB, 342.61 W
2026/04/23 00:00:47.382, 95 %, 99 %, 22000 MiB, 24564 MiB, 343.19 W
2026/04/23 00:00:48.382, 95 %, 99 %, 22000 MiB, 24564 MiB, 342.92 W
2026/04/23 00:00:49.382, 93 %, 96 %, 22000 MiB, 24564 MiB, 340.94 W
2026/04/23 00:00:50.382, 95 %, 99 %, 22000 MiB, 24564 MiB, 343.82 W
2026/04/23 00:00:51.382, 95 %, 98 %, 22000 MiB, 24564 MiB, 343.93 W
2026/04/23 00:00:52.382, 95 %, 99 %, 22000 MiB, 24564 MiB, 345.10 W
2026/04/23 00:00:53.383, 95 %, 99 %, 22000 MiB, 24564 MiB, 345.46 W
2026/04/23 00:00:54.383, 95 %, 99 %, 22000 MiB, 24564 MiB, 345.86 W
2026/04/23 00:00:55.383, 95 %, 99 %, 22000 MiB, 24564 MiB, 346.32 W
2026/04/23 00:00:56.383, 95 %, 99 %, 22000 MiB, 24564 MiB, 344.40 W
