timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/07 00:15:45.988, 0 %, 0 %, 22478 MiB, 24564 MiB, 4.87 W
2026/04/07 00:15:46.989, 0 %, 0 %, 22478 MiB, 24564 MiB, 4.89 W
2026/04/07 00:15:47.989, 0 %, 0 %, 22478 MiB, 24564 MiB, 4.95 W
2026/04/07 00:15:48.990, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.06 W
2026/04/07 00:15:49.990, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.19 W
2026/04/07 00:15:50.990, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.22 W
2026/04/07 00:15:51.991, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.29 W
2026/04/07 00:15:52.991, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.49 W
2026/04/07 00:15:53.991, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.50 W
2026/04/07 00:15:54.992, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.30 W
2026/04/07 00:15:55.992, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.16 W
2026/04/07 00:15:56.992, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.17 W
2026/04/07 00:15:57.993, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.30 W
2026/04/07 00:15:58.993, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.25 W
2026/04/07 00:15:59.993, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.02 W
2026/04/07 00:16:00.994, 0 %, 0 %, 22478 MiB, 24564 MiB, 4.96 W
2026/04/07 00:16:01.994, 0 %, 0 %, 22478 MiB, 24564 MiB, 4.98 W
2026/04/07 00:16:02.994, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.19 W
2026/04/07 00:16:03.995, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.34 W
2026/04/07 00:16:04.995, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.37 W
2026/04/07 00:16:05.995, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.29 W
2026/04/07 00:16:06.996, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.27 W
2026/04/07 00:16:07.996, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.26 W
2026/04/07 00:16:08.996, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.03 W
2026/04/07 00:16:09.997, 0 %, 0 %, 22478 MiB, 24564 MiB, 4.94 W
2026/04/07 00:16:10.997, 0 %, 0 %, 22478 MiB, 24564 MiB, 5.02 W
2026/04/07 00:16:11.997, 93 %, 42 %, 22496 MiB, 24564 MiB, 128.69 W
2026/04/07 00:16:12.998, 95 %, 41 %, 22496 MiB, 24564 MiB, 429.28 W
2026/04/07 00:16:13.998, 95 %, 42 %, 22504 MiB, 24564 MiB, 432.00 W
2026/04/07 00:16:14.998, 86 %, 33 %, 22514 MiB, 24564 MiB, 418.80 W
2026/04/07 00:16:15.999, 95 %, 40 %, 22524 MiB, 24564 MiB, 430.30 W
2026/04/07 00:16:16.999, 95 %, 39 %, 22532 MiB, 24564 MiB, 428.86 W
2026/04/07 00:16:17.999, 94 %, 39 %, 22542 MiB, 24564 MiB, 427.49 W
2026/04/07 00:16:19.000, 99 %, 41 %, 22550 MiB, 24564 MiB, 418.17 W
2026/04/07 00:16:20.000, 94 %, 38 %, 22558 MiB, 24564 MiB, 419.05 W
2026/04/07 00:16:21.000, 94 %, 37 %, 22568 MiB, 24564 MiB, 424.83 W
2026/04/07 00:16:22.002, 94 %, 37 %, 22576 MiB, 24564 MiB, 430.07 W
2026/04/07 00:16:23.003, 94 %, 36 %, 22584 MiB, 24564 MiB, 410.65 W
2026/04/07 00:16:24.003, 99 %, 39 %, 22592 MiB, 24564 MiB, 422.58 W
2026/04/07 00:16:25.003, 100 %, 39 %, 22600 MiB, 24564 MiB, 430.08 W
2026/04/07 00:16:26.004, 95 %, 35 %, 22608 MiB, 24564 MiB, 422.44 W
2026/04/07 00:16:27.004, 93 %, 34 %, 22616 MiB, 24564 MiB, 415.40 W
2026/04/07 00:16:28.004, 93 %, 33 %, 22622 MiB, 24564 MiB, 426.52 W
2026/04/07 00:16:29.005, 93 %, 33 %, 22630 MiB, 24564 MiB, 425.66 W
2026/04/07 00:16:30.005, 99 %, 36 %, 22638 MiB, 24564 MiB, 415.44 W
2026/04/07 00:16:31.041, 93 %, 33 %, 22644 MiB, 24564 MiB, 412.69 W
2026/04/07 00:16:32.041, 99 %, 36 %, 22652 MiB, 24564 MiB, 425.10 W
2026/04/07 00:16:33.041, 93 %, 32 %, 22660 MiB, 24564 MiB, 425.28 W
2026/04/07 00:16:34.042, 92 %, 32 %, 22666 MiB, 24564 MiB, 424.14 W
2026/04/07 00:16:35.042, 85 %, 26 %, 22674 MiB, 24564 MiB, 423.07 W
2026/04/07 00:16:36.042, 100 %, 36 %, 22680 MiB, 24564 MiB, 421.79 W
2026/04/07 00:16:37.043, 92 %, 31 %, 22686 MiB, 24564 MiB, 417.82 W
2026/04/07 00:16:38.043, 95 %, 34 %, 22694 MiB, 24564 MiB, 417.12 W
2026/04/07 00:16:39.043, 93 %, 33 %, 22700 MiB, 24564 MiB, 412.47 W
2026/04/07 00:16:40.044, 80 %, 25 %, 22706 MiB, 24564 MiB, 403.97 W
2026/04/07 00:16:41.044, 92 %, 30 %, 22712 MiB, 24564 MiB, 428.39 W
2026/04/07 00:16:42.044, 96 %, 31 %, 22720 MiB, 24564 MiB, 427.92 W
2026/04/07 00:16:43.079, 100 %, 35 %, 22726 MiB, 24564 MiB, 413.91 W
2026/04/07 00:16:44.079, 88 %, 28 %, 22732 MiB, 24564 MiB, 416.07 W
2026/04/07 00:16:45.079, 96 %, 33 %, 22738 MiB, 24564 MiB, 416.30 W
2026/04/07 00:16:46.080, 91 %, 28 %, 22744 MiB, 24564 MiB, 415.82 W
2026/04/07 00:16:47.080, 91 %, 28 %, 22750 MiB, 24564 MiB, 425.24 W
2026/04/07 00:16:48.080, 100 %, 34 %, 22756 MiB, 24564 MiB, 421.50 W
2026/04/07 00:16:49.081, 91 %, 28 %, 22762 MiB, 24564 MiB, 419.63 W
2026/04/07 00:16:50.082, 85 %, 23 %, 22768 MiB, 24564 MiB, 409.61 W
2026/04/07 00:16:51.082, 91 %, 28 %, 22774 MiB, 24564 MiB, 411.99 W
2026/04/07 00:16:52.082, 91 %, 27 %, 22780 MiB, 24564 MiB, 413.20 W
2026/04/07 00:16:53.083, 100 %, 33 %, 22786 MiB, 24564 MiB, 417.71 W
2026/04/07 00:16:54.083, 99 %, 34 %, 22792 MiB, 24564 MiB, 423.11 W
2026/04/07 00:16:55.110, 91 %, 27 %, 22798 MiB, 24564 MiB, 423.70 W
2026/04/07 00:16:56.110, 100 %, 33 %, 22802 MiB, 24564 MiB, 408.02 W
2026/04/07 00:16:57.111, 100 %, 34 %, 22808 MiB, 24564 MiB, 420.91 W
2026/04/07 00:16:58.111, 90 %, 26 %, 22814 MiB, 24564 MiB, 423.95 W
2026/04/07 00:16:59.111, 100 %, 33 %, 22820 MiB, 24564 MiB, 421.19 W
2026/04/07 00:17:00.112, 90 %, 26 %, 22826 MiB, 24564 MiB, 419.70 W
2026/04/07 00:17:01.112, 100 %, 33 %, 22830 MiB, 24564 MiB, 421.43 W
2026/04/07 00:17:02.112, 90 %, 26 %, 22836 MiB, 24564 MiB, 392.97 W
2026/04/07 00:17:03.113, 90 %, 25 %, 22842 MiB, 24564 MiB, 420.29 W
2026/04/07 00:17:04.113, 90 %, 26 %, 22846 MiB, 24564 MiB, 419.13 W
