timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/23 00:14:04.264, 0 %, 0 %, 19844 MiB, 24564 MiB, 5.58 W
2026/04/23 00:14:05.265, 0 %, 0 %, 19844 MiB, 24564 MiB, 5.50 W
2026/04/23 00:14:06.265, 0 %, 0 %, 19844 MiB, 24564 MiB, 5.47 W
2026/04/23 00:14:07.266, 0 %, 0 %, 19844 MiB, 24564 MiB, 5.76 W
2026/04/23 00:14:08.266, 0 %, 0 %, 19844 MiB, 24564 MiB, 6.00 W
2026/04/23 00:14:09.266, 0 %, 0 %, 19844 MiB, 24564 MiB, 5.79 W
2026/04/23 00:14:10.267, 0 %, 0 %, 19844 MiB, 24564 MiB, 5.55 W
2026/04/23 00:14:11.267, 0 %, 0 %, 19844 MiB, 24564 MiB, 5.52 W
2026/04/23 00:14:12.267, 0 %, 0 %, 19844 MiB, 24564 MiB, 5.69 W
2026/04/23 00:14:13.268, 0 %, 0 %, 19844 MiB, 24564 MiB, 5.82 W
2026/04/23 00:14:14.268, 0 %, 0 %, 19844 MiB, 24564 MiB, 5.76 W
2026/04/23 00:14:15.268, 0 %, 0 %, 19844 MiB, 24564 MiB, 5.82 W
2026/04/23 00:14:16.269, 0 %, 0 %, 19862 MiB, 24564 MiB, 7.10 W
2026/04/23 00:14:17.270, 95 %, 97 %, 19864 MiB, 24564 MiB, 308.04 W
2026/04/23 00:14:18.270, 95 %, 97 %, 19864 MiB, 24564 MiB, 334.78 W
2026/04/23 00:14:19.270, 95 %, 97 %, 19864 MiB, 24564 MiB, 335.10 W
2026/04/23 00:14:20.271, 94 %, 96 %, 19864 MiB, 24564 MiB, 336.11 W
2026/04/23 00:14:21.271, 94 %, 96 %, 19864 MiB, 24564 MiB, 336.67 W
2026/04/23 00:14:22.271, 95 %, 97 %, 19864 MiB, 24564 MiB, 334.91 W
2026/04/23 00:14:23.272, 95 %, 97 %, 19864 MiB, 24564 MiB, 337.82 W
