timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/22 23:01:59.027, 0 %, 0 %, 18692 MiB, 24564 MiB, 7.10 W
2026/04/22 23:02:00.028, 0 %, 0 %, 18692 MiB, 24564 MiB, 7.15 W
2026/04/22 23:02:01.028, 0 %, 0 %, 18692 MiB, 24564 MiB, 7.18 W
2026/04/22 23:02:02.028, 0 %, 0 %, 18692 MiB, 24564 MiB, 7.13 W
2026/04/22 23:02:03.028, 0 %, 0 %, 18692 MiB, 24564 MiB, 7.18 W
2026/04/22 23:02:04.029, 0 %, 0 %, 18692 MiB, 24564 MiB, 7.18 W
2026/04/22 23:02:05.029, 0 %, 0 %, 18692 MiB, 24564 MiB, 7.05 W
2026/04/22 23:02:06.030, 0 %, 0 %, 18692 MiB, 24564 MiB, 6.97 W
2026/04/22 23:02:07.030, 0 %, 0 %, 18692 MiB, 24564 MiB, 6.67 W
2026/04/22 23:02:08.030, 0 %, 0 %, 18692 MiB, 24564 MiB, 6.71 W
2026/04/22 23:02:09.031, 0 %, 0 %, 18692 MiB, 24564 MiB, 6.60 W
2026/04/22 23:02:10.031, 0 %, 0 %, 18692 MiB, 24564 MiB, 6.41 W
2026/04/22 23:02:11.031, 0 %, 0 %, 18702 MiB, 24564 MiB, 6.17 W
2026/04/22 23:02:12.032, 94 %, 96 %, 18712 MiB, 24564 MiB, 144.02 W
2026/04/22 23:02:13.032, 94 %, 96 %, 18712 MiB, 24564 MiB, 339.18 W
2026/04/22 23:02:14.032, 94 %, 96 %, 18712 MiB, 24564 MiB, 340.38 W
2026/04/22 23:02:15.033, 94 %, 96 %, 18712 MiB, 24564 MiB, 341.25 W
2026/04/22 23:02:16.035, 95 %, 97 %, 18712 MiB, 24564 MiB, 341.86 W
2026/04/22 23:02:17.040, 94 %, 96 %, 18712 MiB, 24564 MiB, 339.83 W
2026/04/22 23:02:18.044, 94 %, 96 %, 18712 MiB, 24564 MiB, 343.08 W
2026/04/22 23:02:19.044, 94 %, 96 %, 18712 MiB, 24564 MiB, 343.27 W
2026/04/22 23:02:20.045, 94 %, 96 %, 18712 MiB, 24564 MiB, 344.08 W
2026/04/22 23:02:21.045, 95 %, 97 %, 18712 MiB, 24564 MiB, 344.17 W
2026/04/22 23:02:22.045, 95 %, 97 %, 18712 MiB, 24564 MiB, 344.73 W
2026/04/22 23:02:23.046, 94 %, 96 %, 18712 MiB, 24564 MiB, 343.07 W
2026/04/22 23:02:24.046, 94 %, 96 %, 18712 MiB, 24564 MiB, 345.83 W
2026/04/22 23:02:25.046, 95 %, 97 %, 18712 MiB, 24564 MiB, 346.12 W
2026/04/22 23:02:26.047, 95 %, 97 %, 18712 MiB, 24564 MiB, 346.31 W
2026/04/22 23:02:27.047, 94 %, 96 %, 18712 MiB, 24564 MiB, 346.86 W
2026/04/22 23:02:28.047, 94 %, 96 %, 18712 MiB, 24564 MiB, 347.58 W
2026/04/22 23:02:29.048, 95 %, 97 %, 18712 MiB, 24564 MiB, 345.13 W
2026/04/22 23:02:30.048, 95 %, 96 %, 18712 MiB, 24564 MiB, 347.99 W
2026/04/22 23:02:31.048, 94 %, 96 %, 18712 MiB, 24564 MiB, 348.43 W
2026/04/22 23:02:32.049, 94 %, 96 %, 18712 MiB, 24564 MiB, 348.67 W
2026/04/22 23:02:33.049, 94 %, 96 %, 18712 MiB, 24564 MiB, 349.31 W
2026/04/22 23:02:34.049, 95 %, 97 %, 18712 MiB, 24564 MiB, 349.49 W
2026/04/22 23:02:35.050, 0 %, 0 %, 18712 MiB, 24564 MiB, 209.37 W
2026/04/22 23:02:36.050, 4 %, 0 %, 18712 MiB, 24564 MiB, 69.43 W
2026/04/22 23:02:37.051, 95 %, 97 %, 18712 MiB, 24564 MiB, 351.72 W
2026/04/22 23:02:38.051, 95 %, 97 %, 18712 MiB, 24564 MiB, 348.90 W
2026/04/22 23:02:39.051, 95 %, 97 %, 18712 MiB, 24564 MiB, 349.28 W
2026/04/22 23:02:40.052, 95 %, 97 %, 18712 MiB, 24564 MiB, 349.94 W
2026/04/22 23:02:41.052, 90 %, 91 %, 18712 MiB, 24564 MiB, 348.09 W
2026/04/22 23:02:42.052, 95 %, 97 %, 18712 MiB, 24564 MiB, 348.78 W
2026/04/22 23:02:43.053, 95 %, 97 %, 18712 MiB, 24564 MiB, 351.04 W
2026/04/22 23:02:44.053, 94 %, 96 %, 18712 MiB, 24564 MiB, 351.66 W
2026/04/22 23:02:45.053, 94 %, 96 %, 18712 MiB, 24564 MiB, 351.88 W
2026/04/22 23:02:46.054, 94 %, 96 %, 18712 MiB, 24564 MiB, 351.42 W
2026/04/22 23:02:47.054, 91 %, 92 %, 18712 MiB, 24564 MiB, 350.08 W
2026/04/22 23:02:48.054, 94 %, 96 %, 18712 MiB, 24564 MiB, 350.53 W
2026/04/22 23:02:49.054, 94 %, 96 %, 18712 MiB, 24564 MiB, 353.61 W
2026/04/22 23:02:50.055, 94 %, 96 %, 18712 MiB, 24564 MiB, 353.47 W
