timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/22 22:39:55.821, 100 %, 34 %, 22784 MiB, 24564 MiB, 423.47 W
2026/04/22 22:39:56.821, 100 %, 33 %, 22790 MiB, 24564 MiB, 409.68 W
2026/04/22 22:39:57.822, 91 %, 27 %, 22796 MiB, 24564 MiB, 414.28 W
2026/04/22 22:39:58.822, 100 %, 33 %, 22802 MiB, 24564 MiB, 410.52 W
2026/04/22 22:39:59.822, 100 %, 33 %, 22806 MiB, 24564 MiB, 423.47 W
2026/04/22 22:40:00.822, 92 %, 27 %, 22812 MiB, 24564 MiB, 414.38 W
2026/04/22 22:40:01.823, 100 %, 33 %, 22818 MiB, 24564 MiB, 413.25 W
2026/04/22 22:40:02.823, 90 %, 26 %, 22824 MiB, 24564 MiB, 422.58 W
2026/04/22 22:40:03.839, 100 %, 33 %, 22828 MiB, 24564 MiB, 421.16 W
2026/04/22 22:40:04.839, 90 %, 25 %, 22834 MiB, 24564 MiB, 412.92 W
2026/04/22 22:40:05.840, 90 %, 25 %, 22840 MiB, 24564 MiB, 414.41 W
2026/04/22 22:40:06.840, 90 %, 25 %, 22844 MiB, 24564 MiB, 418.06 W
2026/04/22 22:40:07.840, 90 %, 25 %, 22850 MiB, 24564 MiB, 420.29 W
2026/04/22 22:40:08.840, 90 %, 25 %, 22856 MiB, 24564 MiB, 417.81 W
2026/04/22 22:40:09.841, 100 %, 32 %, 22860 MiB, 24564 MiB, 418.87 W
2026/04/22 22:40:10.841, 100 %, 32 %, 22866 MiB, 24564 MiB, 402.87 W
2026/04/22 22:40:11.841, 100 %, 33 %, 22870 MiB, 24564 MiB, 416.62 W
2026/04/22 22:40:12.841, 90 %, 25 %, 22876 MiB, 24564 MiB, 418.81 W
2026/04/22 22:40:13.842, 97 %, 31 %, 22882 MiB, 24564 MiB, 434.11 W
2026/04/22 22:40:14.842, 93 %, 27 %, 22886 MiB, 24564 MiB, 408.95 W
2026/04/22 22:40:15.842, 91 %, 28 %, 22892 MiB, 24564 MiB, 425.59 W
2026/04/22 22:40:16.855, 85 %, 23 %, 22896 MiB, 24564 MiB, 403.35 W
2026/04/22 22:40:17.855, 100 %, 32 %, 22902 MiB, 24564 MiB, 435.47 W
2026/04/22 22:40:18.855, 89 %, 24 %, 22906 MiB, 24564 MiB, 415.10 W
2026/04/22 22:40:19.856, 100 %, 31 %, 22912 MiB, 24564 MiB, 432.11 W
2026/04/22 22:40:20.856, 77 %, 21 %, 22916 MiB, 24564 MiB, 408.61 W
2026/04/22 22:40:21.856, 100 %, 31 %, 22920 MiB, 24564 MiB, 421.73 W
2026/04/22 22:40:22.857, 90 %, 25 %, 22926 MiB, 24564 MiB, 414.87 W
2026/04/22 22:40:23.860, 89 %, 23 %, 22930 MiB, 24564 MiB, 400.55 W
2026/04/22 22:40:24.861, 100 %, 31 %, 22934 MiB, 24564 MiB, 431.78 W
2026/04/22 22:40:25.861, 89 %, 22 %, 22940 MiB, 24564 MiB, 411.51 W
2026/04/22 22:40:26.861, 99 %, 29 %, 22944 MiB, 24564 MiB, 412.23 W
2026/04/22 22:40:27.862, 100 %, 31 %, 22950 MiB, 24564 MiB, 431.63 W
2026/04/22 22:40:28.862, 72 %, 17 %, 22954 MiB, 24564 MiB, 402.19 W
2026/04/22 22:40:29.862, 99 %, 26 %, 22958 MiB, 24564 MiB, 429.94 W
2026/04/22 22:40:30.862, 100 %, 31 %, 22962 MiB, 24564 MiB, 409.68 W
2026/04/22 22:40:31.863, 100 %, 31 %, 22966 MiB, 24564 MiB, 406.99 W
2026/04/22 22:40:32.879, 88 %, 22 %, 22972 MiB, 24564 MiB, 408.26 W
2026/04/22 22:40:33.879, 83 %, 20 %, 22976 MiB, 24564 MiB, 406.67 W
2026/04/22 22:40:34.879, 100 %, 31 %, 22980 MiB, 24564 MiB, 429.22 W
2026/04/22 22:40:35.880, 100 %, 30 %, 22986 MiB, 24564 MiB, 402.48 W
2026/04/22 22:40:36.880, 88 %, 22 %, 22990 MiB, 24564 MiB, 402.89 W
2026/04/22 22:40:37.880, 76 %, 19 %, 22994 MiB, 24564 MiB, 401.53 W
2026/04/22 22:40:38.880, 88 %, 21 %, 22998 MiB, 24564 MiB, 402.20 W
2026/04/22 22:40:39.881, 100 %, 30 %, 23002 MiB, 24564 MiB, 423.67 W
2026/04/22 22:40:40.881, 100 %, 30 %, 23006 MiB, 24564 MiB, 420.45 W
2026/04/22 22:40:41.881, 100 %, 30 %, 23012 MiB, 24564 MiB, 419.84 W
2026/04/22 22:40:42.881, 88 %, 22 %, 23016 MiB, 24564 MiB, 404.99 W
2026/04/22 22:40:43.882, 88 %, 22 %, 23020 MiB, 24564 MiB, 425.73 W
2026/04/22 22:40:44.882, 85 %, 21 %, 23024 MiB, 24564 MiB, 412.12 W
2026/04/22 22:40:45.882, 100 %, 30 %, 23028 MiB, 24564 MiB, 421.16 W
2026/04/22 22:40:46.883, 100 %, 30 %, 23032 MiB, 24564 MiB, 421.36 W
2026/04/22 22:40:47.883, 100 %, 29 %, 23038 MiB, 24564 MiB, 424.77 W
2026/04/22 22:40:48.905, 100 %, 30 %, 23042 MiB, 24564 MiB, 414.80 W
2026/04/22 22:40:49.906, 92 %, 27 %, 23046 MiB, 24564 MiB, 400.52 W
2026/04/22 22:40:50.906, 89 %, 22 %, 23050 MiB, 24564 MiB, 398.39 W
2026/04/22 22:40:51.906, 87 %, 20 %, 23054 MiB, 24564 MiB, 415.26 W
2026/04/22 22:40:52.906, 82 %, 19 %, 23058 MiB, 24564 MiB, 381.48 W
2026/04/22 22:40:53.906, 87 %, 21 %, 23062 MiB, 24564 MiB, 419.45 W
2026/04/22 22:40:54.907, 87 %, 20 %, 23066 MiB, 24564 MiB, 419.45 W
2026/04/22 22:40:55.907, 87 %, 20 %, 23070 MiB, 24564 MiB, 414.08 W
2026/04/22 22:40:56.907, 87 %, 20 %, 23074 MiB, 24564 MiB, 415.22 W
2026/04/22 22:40:57.907, 87 %, 20 %, 23078 MiB, 24564 MiB, 418.70 W
2026/04/22 22:40:58.907, 87 %, 20 %, 23082 MiB, 24564 MiB, 418.56 W
2026/04/22 22:40:59.908, 93 %, 22 %, 23086 MiB, 24564 MiB, 420.35 W
2026/04/22 22:41:00.908, 87 %, 19 %, 23090 MiB, 24564 MiB, 403.01 W
2026/04/22 22:41:01.908, 87 %, 20 %, 23094 MiB, 24564 MiB, 419.48 W
2026/04/22 22:41:02.908, 87 %, 19 %, 23098 MiB, 24564 MiB, 415.92 W
2026/04/22 22:41:03.908, 86 %, 20 %, 23102 MiB, 24564 MiB, 407.79 W
2026/04/22 22:41:04.909, 86 %, 20 %, 23106 MiB, 24564 MiB, 411.00 W
2026/04/22 22:41:05.909, 86 %, 19 %, 23110 MiB, 24564 MiB, 413.63 W
2026/04/22 22:41:06.909, 86 %, 20 %, 23114 MiB, 24564 MiB, 402.03 W
2026/04/22 22:41:07.909, 86 %, 19 %, 23118 MiB, 24564 MiB, 407.96 W
2026/04/22 22:41:08.910, 90 %, 25 %, 23122 MiB, 24564 MiB, 402.70 W
2026/04/22 22:41:09.910, 100 %, 29 %, 23126 MiB, 24564 MiB, 412.55 W
