timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/22 22:24:32.979, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.61 W
2026/04/22 22:24:33.980, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.75 W
2026/04/22 22:24:34.980, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.77 W
2026/04/22 22:24:35.981, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.53 W
2026/04/22 22:24:36.981, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.42 W
2026/04/22 22:24:37.981, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.48 W
2026/04/22 22:24:38.982, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.54 W
2026/04/22 22:24:39.982, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.69 W
2026/04/22 22:24:40.983, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.79 W
2026/04/22 22:24:41.983, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.85 W
2026/04/22 22:24:42.983, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.92 W
2026/04/22 22:24:43.984, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.70 W
2026/04/22 22:24:44.984, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.50 W
2026/04/22 22:24:45.990, 0 %, 0 %, 20828 MiB, 24564 MiB, 4.68 W
2026/04/22 22:24:46.991, 54 %, 23 %, 20848 MiB, 24564 MiB, 25.85 W
2026/04/22 22:24:47.991, 95 %, 99 %, 20848 MiB, 24564 MiB, 332.86 W
2026/04/22 22:24:48.991, 95 %, 99 %, 20848 MiB, 24564 MiB, 339.80 W
2026/04/22 22:24:49.992, 95 %, 99 %, 20848 MiB, 24564 MiB, 343.08 W
2026/04/22 22:24:50.992, 95 %, 99 %, 20848 MiB, 24564 MiB, 343.64 W
2026/04/22 22:24:51.992, 95 %, 99 %, 20848 MiB, 24564 MiB, 344.49 W
2026/04/22 22:24:52.993, 95 %, 99 %, 20848 MiB, 24564 MiB, 343.20 W
2026/04/22 22:24:53.993, 95 %, 99 %, 20848 MiB, 24564 MiB, 342.50 W
2026/04/22 22:24:54.993, 95 %, 99 %, 20848 MiB, 24564 MiB, 341.75 W
2026/04/22 22:24:55.994, 95 %, 99 %, 20848 MiB, 24564 MiB, 341.31 W
2026/04/22 22:24:56.994, 95 %, 99 %, 20848 MiB, 24564 MiB, 343.91 W
2026/04/22 22:24:57.994, 96 %, 99 %, 20848 MiB, 24564 MiB, 344.09 W
2026/04/22 22:24:58.995, 95 %, 99 %, 20848 MiB, 24564 MiB, 344.69 W
2026/04/22 22:24:59.995, 95 %, 99 %, 20848 MiB, 24564 MiB, 345.32 W
2026/04/22 22:25:00.995, 95 %, 99 %, 20848 MiB, 24564 MiB, 345.65 W
2026/04/22 22:25:01.996, 95 %, 99 %, 20848 MiB, 24564 MiB, 344.45 W
2026/04/22 22:25:02.996, 95 %, 98 %, 20848 MiB, 24564 MiB, 347.51 W
2026/04/22 22:25:03.998, 95 %, 99 %, 20848 MiB, 24564 MiB, 347.14 W
2026/04/22 22:25:04.998, 0 %, 0 %, 20848 MiB, 24564 MiB, 277.69 W
