2026/03/08 00:01:12.255, 100 %, 94 %, 3 MiB, 24564 MiB, 9.06 W
2026/03/08 00:01:13.262, 1 %, 0 %, 394 MiB, 24564 MiB, 57.71 W
2026/03/08 00:01:14.262, 0 %, 0 %, 394 MiB, 24564 MiB, 63.35 W
2026/03/08 00:01:15.262, 97 %, 1 %, 16508 MiB, 24564 MiB, 60.69 W
2026/03/08 00:01:16.263, 97 %, 1 %, 16508 MiB, 24564 MiB, 66.52 W
2026/03/08 00:01:17.263, 39 %, 26 %, 18692 MiB, 24564 MiB, 79.94 W
2026/03/08 00:01:18.263, 0 %, 0 %, 18692 MiB, 24564 MiB, 78.76 W
2026/03/08 00:01:19.264, 0 %, 0 %, 18692 MiB, 24564 MiB, 51.63 W
2026/03/08 00:01:20.264, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.65 W
2026/03/08 00:01:21.265, 0 %, 0 %, 18692 MiB, 24564 MiB, 48.97 W
2026/03/08 00:01:22.265, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.22 W
2026/03/08 00:01:23.265, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.44 W
2026/03/08 00:01:24.266, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.77 W
2026/03/08 00:01:25.266, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.81 W
2026/03/08 00:01:26.266, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.52 W
2026/03/08 00:01:27.267, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.35 W
2026/03/08 00:01:28.267, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.20 W
2026/03/08 00:01:29.267, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.10 W
2026/03/08 00:01:30.268, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.12 W
2026/03/08 00:01:31.268, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.12 W
2026/03/08 00:01:32.268, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.05 W
2026/03/08 00:01:33.269, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.12 W
2026/03/08 00:01:34.269, 0 %, 0 %, 18692 MiB, 24564 MiB, 49.42 W
2026/03/08 00:01:35.269, 0 %, 0 %, 18692 MiB, 24564 MiB, 34.98 W
2026/03/08 00:01:36.270, 0 %, 0 %, 18692 MiB, 24564 MiB, 13.30 W
2026/03/08 00:01:37.270, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.47 W
2026/03/08 00:01:38.270, 83 %, 84 %, 18712 MiB, 24564 MiB, 125.82 W
2026/03/08 00:01:39.271, 94 %, 96 %, 18712 MiB, 24564 MiB, 326.77 W
2026/03/08 00:01:40.271, 94 %, 96 %, 18712 MiB, 24564 MiB, 326.53 W
2026/03/08 00:01:41.271, 94 %, 96 %, 18712 MiB, 24564 MiB, 329.61 W
2026/03/08 00:01:42.272, 94 %, 96 %, 18712 MiB, 24564 MiB, 332.65 W
2026/03/08 00:01:43.272, 94 %, 96 %, 18712 MiB, 24564 MiB, 332.71 W
2026/03/08 00:01:44.272, 94 %, 96 %, 18712 MiB, 24564 MiB, 332.13 W
2026/03/08 00:01:45.273, 95 %, 97 %, 18712 MiB, 24564 MiB, 331.95 W
2026/03/08 00:01:46.273, 94 %, 96 %, 18712 MiB, 24564 MiB, 330.53 W
2026/03/08 00:01:47.273, 94 %, 96 %, 18712 MiB, 24564 MiB, 333.35 W
2026/03/08 00:01:48.274, 94 %, 96 %, 18712 MiB, 24564 MiB, 333.51 W
2026/03/08 00:01:49.274, 94 %, 96 %, 18712 MiB, 24564 MiB, 334.17 W
2026/03/08 00:01:50.274, 94 %, 96 %, 18712 MiB, 24564 MiB, 334.60 W
2026/03/08 00:01:51.275, 94 %, 96 %, 18712 MiB, 24564 MiB, 332.73 W
2026/03/08 00:01:52.275, 95 %, 97 %, 18712 MiB, 24564 MiB, 333.20 W
2026/03/08 00:01:53.281, 95 %, 97 %, 18712 MiB, 24564 MiB, 335.78 W
2026/03/08 00:01:54.281, 95 %, 97 %, 18712 MiB, 24564 MiB, 336.29 W
2026/03/08 00:01:55.281, 94 %, 96 %, 18712 MiB, 24564 MiB, 336.60 W
2026/03/08 00:01:56.282, 94 %, 96 %, 18712 MiB, 24564 MiB, 336.92 W
2026/03/08 00:01:57.282, 93 %, 95 %, 18712 MiB, 24564 MiB, 336.21 W
2026/03/08 00:01:58.293, 95 %, 97 %, 18712 MiB, 24564 MiB, 331.96 W
2026/03/08 00:01:59.293, 0 %, 0 %, 18712 MiB, 24564 MiB, 279.89 W
2026/03/08 00:02:00.294, 0 %, 0 %, 18712 MiB, 24564 MiB, 110.47 W
2026/03/08 00:02:01.294, 95 %, 97 %, 18712 MiB, 24564 MiB, 198.15 W
2026/03/08 00:02:02.294, 90 %, 91 %, 18712 MiB, 24564 MiB, 329.30 W
2026/03/08 00:02:03.294, 94 %, 96 %, 18712 MiB, 24564 MiB, 330.50 W
2026/03/08 00:02:04.295, 95 %, 97 %, 18712 MiB, 24564 MiB, 333.07 W
2026/03/08 00:02:05.295, 95 %, 97 %, 18712 MiB, 24564 MiB, 332.95 W
2026/03/08 00:02:06.296, 95 %, 97 %, 18712 MiB, 24564 MiB, 333.96 W
2026/03/08 00:02:07.296, 95 %, 97 %, 18712 MiB, 24564 MiB, 334.20 W
2026/03/08 00:02:08.296, 91 %, 92 %, 18712 MiB, 24564 MiB, 332.44 W
2026/03/08 00:02:09.297, 94 %, 96 %, 18712 MiB, 24564 MiB, 335.56 W
2026/03/08 00:02:10.297, 94 %, 96 %, 18712 MiB, 24564 MiB, 335.80 W
2026/03/08 00:02:11.297, 95 %, 97 %, 18712 MiB, 24564 MiB, 335.90 W
2026/03/08 00:02:12.298, 95 %, 97 %, 18712 MiB, 24564 MiB, 336.24 W
2026/03/08 00:02:13.298, 95 %, 97 %, 18712 MiB, 24564 MiB, 336.80 W
2026/03/08 00:02:14.298, 91 %, 92 %, 18712 MiB, 24564 MiB, 334.96 W
2026/03/08 00:02:15.299, 94 %, 96 %, 18712 MiB, 24564 MiB, 337.98 W
2026/03/08 00:02:16.299, 94 %, 96 %, 18712 MiB, 24564 MiB, 338.31 W
2026/03/08 00:02:17.299, 95 %, 97 %, 18712 MiB, 24564 MiB, 338.38 W
2026/03/08 00:02:18.300, 95 %, 97 %, 18712 MiB, 24564 MiB, 339.17 W
2026/03/08 00:02:19.301, 95 %, 97 %, 18712 MiB, 24564 MiB, 342.51 W
2026/03/08 00:02:20.301, 90 %, 91 %, 18712 MiB, 24564 MiB, 340.96 W
2026/03/08 00:02:21.301, 94 %, 96 %, 18712 MiB, 24564 MiB, 343.67 W
2026/03/08 00:02:22.302, 95 %, 97 %, 18712 MiB, 24564 MiB, 343.55 W
2026/03/08 00:02:23.302, 95 %, 97 %, 18712 MiB, 24564 MiB, 343.82 W
2026/03/08 00:02:24.302, 66 %, 67 %, 18712 MiB, 24564 MiB, 305.43 W
2026/03/08 00:02:25.303, 0 %, 0 %, 18712 MiB, 24564 MiB, 104.68 W
2026/03/08 00:02:26.303, 0 %, 0 %, 18712 MiB, 24564 MiB, 66.69 W
2026/03/08 00:02:27.304, 94 %, 96 %, 18712 MiB, 24564 MiB, 268.25 W
2026/03/08 00:02:28.304, 95 %, 97 %, 18712 MiB, 24564 MiB, 340.67 W
2026/03/08 00:02:29.304, 95 %, 97 %, 18712 MiB, 24564 MiB, 343.49 W
2026/03/08 00:02:30.305, 95 %, 97 %, 18712 MiB, 24564 MiB, 343.96 W
2026/03/08 00:02:31.305, 94 %, 96 %, 18712 MiB, 24564 MiB, 344.10 W
2026/03/08 00:02:32.305, 94 %, 96 %, 18712 MiB, 24564 MiB, 344.19 W
2026/03/08 00:02:33.306, 94 %, 96 %, 18712 MiB, 24564 MiB, 344.51 W
2026/03/08 00:02:34.306, 95 %, 97 %, 18712 MiB, 24564 MiB, 343.34 W
2026/03/08 00:02:35.306, 95 %, 97 %, 18712 MiB, 24564 MiB, 345.79 W
2026/03/08 00:02:36.307, 95 %, 97 %, 18712 MiB, 24564 MiB, 346.32 W
2026/03/08 00:02:37.307, 94 %, 96 %, 18712 MiB, 24564 MiB, 346.45 W
2026/03/08 00:02:38.307, 94 %, 96 %, 18712 MiB, 24564 MiB, 346.90 W
2026/03/08 00:02:39.312, 94 %, 96 %, 18712 MiB, 24564 MiB, 347.38 W
2026/03/08 00:02:40.314, 95 %, 97 %, 18712 MiB, 24564 MiB, 345.17 W
2026/03/08 00:02:41.314, 95 %, 97 %, 18712 MiB, 24564 MiB, 348.29 W
2026/03/08 00:02:42.314, 95 %, 96 %, 18712 MiB, 24564 MiB, 348.69 W
2026/03/08 00:02:43.315, 94 %, 96 %, 18712 MiB, 24564 MiB, 348.92 W
2026/03/08 00:02:44.315, 94 %, 96 %, 18712 MiB, 24564 MiB, 348.99 W
2026/03/08 00:02:45.315, 94 %, 96 %, 18712 MiB, 24564 MiB, 348.80 W
2026/03/08 00:02:46.316, 95 %, 97 %, 18712 MiB, 24564 MiB, 347.10 W
2026/03/08 00:02:47.316, 0 %, 0 %, 18712 MiB, 24564 MiB, 138.99 W
2026/03/08 00:02:48.316, 94 %, 96 %, 18712 MiB, 24564 MiB, 231.73 W
2026/03/08 00:02:49.317, 94 %, 96 %, 18712 MiB, 24564 MiB, 346.97 W
2026/03/08 00:02:50.317, 95 %, 97 %, 18712 MiB, 24564 MiB, 348.32 W
