timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/25 09:43:03.926, 0 %, 0 %, 9778 MiB, 24564 MiB, 5.24 W
2026/03/25 09:43:04.927, 0 %, 0 %, 9778 MiB, 24564 MiB, 5.26 W
2026/03/25 09:43:05.927, 0 %, 0 %, 9778 MiB, 24564 MiB, 5.11 W
2026/03/25 09:43:06.928, 0 %, 0 %, 9778 MiB, 24564 MiB, 5.11 W
2026/03/25 09:43:07.928, 0 %, 0 %, 9778 MiB, 24564 MiB, 4.97 W
2026/03/25 09:43:08.928, 0 %, 0 %, 9778 MiB, 24564 MiB, 4.93 W
2026/03/25 09:43:09.929, 0 %, 0 %, 9778 MiB, 24564 MiB, 5.16 W
2026/03/25 09:43:10.929, 0 %, 0 %, 9778 MiB, 24564 MiB, 5.10 W
2026/03/25 09:43:11.929, 0 %, 0 %, 9778 MiB, 24564 MiB, 5.00 W
2026/03/25 09:43:12.930, 0 %, 0 %, 9778 MiB, 24564 MiB, 4.94 W
2026/03/25 09:43:13.930, 0 %, 0 %, 9778 MiB, 24564 MiB, 4.99 W
2026/03/25 09:43:14.930, 0 %, 0 %, 9778 MiB, 24564 MiB, 5.08 W
2026/03/25 09:43:15.931, 0 %, 0 %, 9778 MiB, 24564 MiB, 4.96 W
2026/03/25 09:43:16.931, 0 %, 0 %, 9778 MiB, 24564 MiB, 4.90 W
2026/03/25 09:43:17.932, 0 %, 0 %, 9778 MiB, 24564 MiB, 4.87 W
2026/03/25 09:43:18.932, 0 %, 0 %, 9778 MiB, 24564 MiB, 4.86 W
2026/03/25 09:43:19.932, 92 %, 94 %, 9796 MiB, 24564 MiB, 98.31 W
2026/03/25 09:43:20.933, 92 %, 94 %, 9796 MiB, 24564 MiB, 272.98 W
2026/03/25 09:43:21.933, 92 %, 94 %, 9796 MiB, 24564 MiB, 274.59 W
2026/03/25 09:43:22.933, 92 %, 94 %, 9796 MiB, 24564 MiB, 275.01 W
2026/03/25 09:43:23.934, 92 %, 94 %, 9796 MiB, 24564 MiB, 274.97 W
2026/03/25 09:43:24.934, 92 %, 94 %, 9796 MiB, 24564 MiB, 276.16 W
2026/03/25 09:43:25.934, 92 %, 94 %, 9796 MiB, 24564 MiB, 277.85 W
2026/03/25 09:43:26.934, 92 %, 94 %, 9796 MiB, 24564 MiB, 277.52 W
2026/03/25 09:43:27.939, 92 %, 94 %, 9796 MiB, 24564 MiB, 278.18 W
2026/03/25 09:43:28.940, 92 %, 94 %, 9796 MiB, 24564 MiB, 277.63 W
2026/03/25 09:43:29.940, 73 %, 75 %, 9796 MiB, 24564 MiB, 277.65 W
2026/03/25 09:43:30.940, 0 %, 0 %, 9796 MiB, 24564 MiB, 98.62 W
2026/03/25 09:43:31.941, 92 %, 94 %, 9796 MiB, 24564 MiB, 162.18 W
2026/03/25 09:43:32.941, 92 %, 94 %, 9796 MiB, 24564 MiB, 276.92 W
2026/03/25 09:43:33.941, 92 %, 94 %, 9796 MiB, 24564 MiB, 278.14 W
2026/03/25 09:43:34.942, 92 %, 94 %, 9796 MiB, 24564 MiB, 278.37 W
2026/03/25 09:43:35.942, 92 %, 94 %, 9796 MiB, 24564 MiB, 277.60 W
2026/03/25 09:43:36.942, 92 %, 94 %, 9796 MiB, 24564 MiB, 279.28 W
2026/03/25 09:43:37.943, 92 %, 94 %, 9796 MiB, 24564 MiB, 279.46 W
2026/03/25 09:43:38.943, 92 %, 94 %, 9796 MiB, 24564 MiB, 279.12 W
2026/03/25 09:43:39.943, 92 %, 94 %, 9796 MiB, 24564 MiB, 280.38 W
2026/03/25 09:43:40.944, 92 %, 94 %, 9796 MiB, 24564 MiB, 280.81 W
2026/03/25 09:43:41.944, 92 %, 94 %, 9796 MiB, 24564 MiB, 280.01 W
2026/03/25 09:43:42.944, 92 %, 94 %, 9796 MiB, 24564 MiB, 281.26 W
2026/03/25 09:43:43.945, 0 %, 0 %, 9796 MiB, 24564 MiB, 139.22 W
2026/03/25 09:43:44.945, 0 %, 0 %, 9796 MiB, 24564 MiB, 100.44 W
2026/03/25 09:43:45.945, 51 %, 29 %, 9796 MiB, 24564 MiB, 96.36 W
2026/03/25 09:43:46.946, 92 %, 94 %, 9796 MiB, 24564 MiB, 278.48 W
2026/03/25 09:43:47.946, 92 %, 94 %, 9796 MiB, 24564 MiB, 280.35 W
2026/03/25 09:43:48.949, 92 %, 94 %, 9796 MiB, 24564 MiB, 280.81 W
2026/03/25 09:43:49.951, 92 %, 94 %, 9796 MiB, 24564 MiB, 280.27 W
2026/03/25 09:43:50.951, 92 %, 94 %, 9796 MiB, 24564 MiB, 281.83 W
2026/03/25 09:43:51.952, 92 %, 94 %, 9796 MiB, 24564 MiB, 282.21 W
2026/03/25 09:43:52.952, 92 %, 94 %, 9796 MiB, 24564 MiB, 281.43 W
2026/03/25 09:43:53.952, 92 %, 94 %, 9796 MiB, 24564 MiB, 282.41 W
2026/03/25 09:43:54.953, 92 %, 94 %, 9796 MiB, 24564 MiB, 281.71 W
2026/03/25 09:43:55.953, 92 %, 94 %, 9796 MiB, 24564 MiB, 279.58 W
2026/03/25 09:43:56.953, 0 %, 0 %, 9796 MiB, 24564 MiB, 155.60 W
2026/03/25 09:43:57.954, 0 %, 0 %, 9796 MiB, 24564 MiB, 97.60 W
2026/03/25 09:43:58.954, 0 %, 0 %, 9796 MiB, 24564 MiB, 66.49 W
2026/03/25 09:43:59.954, 0 %, 0 %, 9796 MiB, 24564 MiB, 59.65 W
2026/03/25 09:44:00.955, 0 %, 0 %, 9796 MiB, 24564 MiB, 52.92 W
2026/03/25 09:44:01.955, 0 %, 0 %, 9796 MiB, 24564 MiB, 52.81 W
2026/03/25 09:44:02.955, 0 %, 0 %, 9796 MiB, 24564 MiB, 52.60 W
2026/03/25 09:44:03.956, 0 %, 0 %, 9796 MiB, 24564 MiB, 52.47 W
2026/03/25 09:44:04.956, 0 %, 0 %, 9796 MiB, 24564 MiB, 52.48 W
2026/03/25 09:44:05.956, 92 %, 94 %, 9796 MiB, 24564 MiB, 170.33 W
2026/03/25 09:44:06.957, 92 %, 94 %, 9796 MiB, 24564 MiB, 280.43 W
2026/03/25 09:44:07.957, 92 %, 94 %, 9796 MiB, 24564 MiB, 281.82 W
2026/03/25 09:44:08.958, 92 %, 94 %, 9796 MiB, 24564 MiB, 282.28 W
2026/03/25 09:44:09.959, 92 %, 94 %, 9796 MiB, 24564 MiB, 280.39 W
2026/03/25 09:44:10.959, 92 %, 94 %, 9796 MiB, 24564 MiB, 280.01 W
2026/03/25 09:44:11.959, 92 %, 94 %, 9796 MiB, 24564 MiB, 280.69 W
2026/03/25 09:44:12.960, 92 %, 94 %, 9796 MiB, 24564 MiB, 279.52 W
2026/03/25 09:44:13.960, 92 %, 94 %, 9796 MiB, 24564 MiB, 280.52 W
2026/03/25 09:44:14.960, 92 %, 94 %, 9796 MiB, 24564 MiB, 281.34 W
2026/03/25 09:44:15.961, 92 %, 94 %, 9796 MiB, 24564 MiB, 280.46 W
2026/03/25 09:44:16.961, 59 %, 61 %, 9796 MiB, 24564 MiB, 268.89 W
2026/03/25 09:44:17.966, 0 %, 0 %, 9796 MiB, 24564 MiB, 68.00 W
2026/03/25 09:44:18.966, 92 %, 94 %, 9796 MiB, 24564 MiB, 260.30 W
2026/03/25 09:44:19.967, 92 %, 94 %, 9796 MiB, 24564 MiB, 279.95 W
2026/03/25 09:44:20.967, 92 %, 94 %, 9796 MiB, 24564 MiB, 281.63 W
2026/03/25 09:44:21.967, 92 %, 94 %, 9796 MiB, 24564 MiB, 281.89 W
2026/03/25 09:44:22.968, 92 %, 94 %, 9796 MiB, 24564 MiB, 281.53 W
2026/03/25 09:44:23.968, 92 %, 94 %, 9796 MiB, 24564 MiB, 282.71 W
2026/03/25 09:44:24.968, 92 %, 94 %, 9796 MiB, 24564 MiB, 283.26 W
2026/03/25 09:44:25.969, 92 %, 94 %, 9796 MiB, 24564 MiB, 282.56 W
2026/03/25 09:44:26.969, 92 %, 94 %, 9796 MiB, 24564 MiB, 283.89 W
2026/03/25 09:44:27.969, 92 %, 94 %, 9796 MiB, 24564 MiB, 284.19 W
2026/03/25 09:44:28.970, 0 %, 0 %, 9796 MiB, 24564 MiB, 202.06 W
2026/03/25 09:44:29.970, 0 %, 0 %, 9796 MiB, 24564 MiB, 68.07 W
2026/03/25 09:44:30.974, 92 %, 94 %, 9798 MiB, 24564 MiB, 209.24 W
2026/03/25 09:44:31.978, 92 %, 94 %, 9798 MiB, 24564 MiB, 283.20 W
2026/03/25 09:44:32.978, 92 %, 94 %, 9798 MiB, 24564 MiB, 283.34 W
2026/03/25 09:44:33.979, 92 %, 94 %, 9798 MiB, 24564 MiB, 282.78 W
2026/03/25 09:44:34.979, 92 %, 94 %, 9798 MiB, 24564 MiB, 284.58 W
2026/03/25 09:44:35.979, 92 %, 94 %, 9798 MiB, 24564 MiB, 284.77 W
2026/03/25 09:44:36.980, 92 %, 94 %, 9798 MiB, 24564 MiB, 283.75 W
2026/03/25 09:44:37.980, 92 %, 94 %, 9798 MiB, 24564 MiB, 285.33 W
2026/03/25 09:44:38.980, 92 %, 94 %, 9798 MiB, 24564 MiB, 285.53 W
2026/03/25 09:44:39.981, 92 %, 94 %, 9798 MiB, 24564 MiB, 285.19 W
2026/03/25 09:44:40.981, 92 %, 94 %, 9798 MiB, 24564 MiB, 286.15 W
2026/03/25 09:44:41.981, 92 %, 94 %, 9798 MiB, 24564 MiB, 286.15 W
2026/03/25 09:44:42.982, 0 %, 0 %, 9798 MiB, 24564 MiB, 203.86 W
2026/03/25 09:44:43.982, 0 %, 0 %, 9798 MiB, 24564 MiB, 106.02 W
2026/03/25 09:44:44.982, 0 %, 0 %, 9798 MiB, 24564 MiB, 67.10 W
2026/03/25 09:44:45.983, 92 %, 94 %, 9798 MiB, 24564 MiB, 182.22 W
2026/03/25 09:44:46.983, 92 %, 94 %, 9798 MiB, 24564 MiB, 286.69 W
2026/03/25 09:44:47.983, 92 %, 94 %, 9798 MiB, 24564 MiB, 287.04 W
2026/03/25 09:44:48.984, 92 %, 94 %, 9798 MiB, 24564 MiB, 288.42 W
2026/03/25 09:44:49.984, 92 %, 94 %, 9798 MiB, 24564 MiB, 288.86 W
2026/03/25 09:44:50.984, 92 %, 94 %, 9798 MiB, 24564 MiB, 288.83 W
2026/03/25 09:44:51.985, 92 %, 94 %, 9798 MiB, 24564 MiB, 289.57 W
2026/03/25 09:44:52.985, 92 %, 94 %, 9798 MiB, 24564 MiB, 289.61 W
2026/03/25 09:44:53.985, 92 %, 94 %, 9798 MiB, 24564 MiB, 288.95 W
2026/03/25 09:44:54.985, 92 %, 94 %, 9798 MiB, 24564 MiB, 290.29 W
2026/03/25 09:44:55.986, 92 %, 94 %, 9798 MiB, 24564 MiB, 290.14 W
2026/03/25 09:44:56.986, 92 %, 94 %, 9798 MiB, 24564 MiB, 289.08 W
2026/03/25 09:44:57.987, 0 %, 0 %, 9798 MiB, 24564 MiB, 91.52 W
2026/03/25 09:44:58.987, 92 %, 94 %, 9798 MiB, 24564 MiB, 247.97 W
2026/03/25 09:44:59.987, 92 %, 94 %, 9798 MiB, 24564 MiB, 288.04 W
2026/03/25 09:45:00.988, 92 %, 94 %, 9798 MiB, 24564 MiB, 289.76 W
2026/03/25 09:45:01.988, 92 %, 94 %, 9798 MiB, 24564 MiB, 290.11 W
2026/03/25 09:45:02.988, 92 %, 94 %, 9798 MiB, 24564 MiB, 289.11 W
2026/03/25 09:45:03.988, 92 %, 94 %, 9798 MiB, 24564 MiB, 290.09 W
