ts,memory_used_mib,memory_free_mib,utilization_gpu_pct,power_w,temperature_c,error
1786935671.5752988,18580.0,5637.0,92.0,439.96,82.0,
1786935672.5950444,18580.0,5637.0,92.0,439.01,81.0,
1786935673.6150434,18580.0,5637.0,91.0,439.63,79.0,
1786935674.6353467,18580.0,5637.0,46.0,401.66,72.0,
1786935675.6553693,18580.0,5637.0,92.0,333.9,82.0,
1786935676.674998,18580.0,5637.0,92.0,440.48,81.0,
1786935677.6907873,18580.0,5637.0,91.0,436.81,81.0,
1786935678.7109919,18580.0,5637.0,92.0,439.07,82.0,
1786935679.731232,18580.0,5637.0,92.0,439.29,83.0,
1786935680.751342,18580.0,5637.0,92.0,436.89,82.0,
1786935681.7712893,18580.0,5637.0,91.0,437.72,82.0,
1786935682.7915566,18580.0,5637.0,91.0,438.47,82.0,
1786935683.8088136,18580.0,5637.0,91.0,436.74,82.0,
1786935684.828817,18580.0,5637.0,91.0,438.1,83.0,
1786935685.8489487,18580.0,5637.0,91.0,439.03,83.0,
1786935686.868997,18580.0,5637.0,91.0,434.8,82.0,
1786935687.8871403,18580.0,5637.0,91.0,438.03,82.0,
1786935688.907744,18580.0,5637.0,92.0,439.86,83.0,
1786935689.9278045,18580.0,5637.0,93.0,432.2,81.0,
1786935690.9476738,18580.0,5637.0,91.0,437.55,82.0,
1786935691.9682443,18580.0,5637.0,92.0,440.64,82.0,
1786935692.988231,18580.0,5637.0,91.0,435.27,83.0,
1786935694.0079641,18580.0,5637.0,92.0,436.62,83.0,
1786935695.028933,18580.0,5637.0,87.0,434.82,83.0,
1786935696.049318,18580.0,5637.0,92.0,434.75,83.0,
1786935697.0694096,18580.0,5637.0,91.0,436.47,83.0,
1786935698.0893595,18580.0,5637.0,91.0,332.52,82.0,
1786935699.1092265,18580.0,5637.0,92.0,442.16,82.0,
1786935700.1297002,18580.0,5637.0,87.0,440.64,83.0,
1786935701.1925426,18580.0,5637.0,93.0,421.56,74.0,
1786935702.2141154,18580.0,5637.0,91.0,413.43,83.0,
1786935703.2408848,18580.0,5637.0,93.0,440.55,83.0,
1786935704.2630062,18580.0,5637.0,93.0,441.48,82.0,
1786935705.2839942,18580.0,5637.0,93.0,442.77,83.0,
1786935706.3044178,18580.0,5637.0,91.0,440.2,82.0,
1786935707.3257442,18580.0,5637.0,92.0,438.29,82.0,
1786935708.348141,18580.0,5637.0,92.0,441.37,83.0,
1786935709.3689525,18580.0,5637.0,92.0,441.06,82.0,
1786935710.389501,18580.0,5637.0,89.0,437.5,82.0,
1786935711.4130075,18580.0,5637.0,92.0,442.39,83.0,
1786935712.4383066,18580.0,5637.0,93.0,441.45,83.0,
1786935713.4612496,18580.0,5637.0,93.0,442.19,83.0,
1786935714.4814146,18580.0,5637.0,91.0,434.97,75.0,
1786935715.5020692,18580.0,5637.0,92.0,390.36,83.0,
1786935716.5246892,18580.0,5637.0,93.0,441.75,83.0,
1786935717.545892,18580.0,5637.0,92.0,438.4,83.0,
1786935718.5689664,18580.0,5637.0,91.0,441.7,82.0,
1786935719.5952644,18580.0,5637.0,92.0,442.3,84.0,
1786935720.616381,18580.0,5637.0,92.0,439.22,84.0,
1786935721.6380014,18580.0,5637.0,91.0,440.0,82.0,
1786935722.6609132,18580.0,5637.0,91.0,439.98,83.0,
1786935723.682248,18580.0,5637.0,91.0,437.49,83.0,
1786935724.704789,18580.0,5637.0,93.0,439.84,84.0,
1786935725.7258184,18580.0,5637.0,91.0,439.67,84.0,
1786935726.7542996,18580.0,5637.0,91.0,437.96,84.0,
1786935727.776231,18580.0,5637.0,92.0,439.67,84.0,
1786935728.7973049,18580.0,5637.0,92.0,440.72,83.0,
1786935729.8188987,18580.0,5637.0,92.0,435.84,84.0,
1786935730.8415265,18580.0,5637.0,92.0,441.04,84.0,
1786935731.86465,18580.0,5637.0,90.0,440.88,83.0,
1786935732.8872159,18580.0,5637.0,91.0,433.65,83.0,
1786935733.9130433,18580.0,5637.0,91.0,437.15,83.0,
1786935734.9351983,18580.0,5637.0,87.0,433.71,84.0,
1786935735.9578054,18580.0,5637.0,91.0,438.05,84.0,
