timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/07 03:50:51.116, 0 %, 0 %, 22478 MiB, 24564 MiB, 89.78 W
2026/04/07 03:50:52.116, 66 %, 28 %, 22496 MiB, 24564 MiB, 117.90 W
2026/04/07 03:50:53.117, 95 %, 41 %, 22496 MiB, 24564 MiB, 434.41 W
2026/04/07 03:50:54.117, 95 %, 41 %, 22502 MiB, 24564 MiB, 434.57 W
2026/04/07 03:50:55.118, 86 %, 33 %, 22512 MiB, 24564 MiB, 434.75 W
2026/04/07 03:50:56.123, 95 %, 39 %, 22522 MiB, 24564 MiB, 425.10 W
2026/04/07 03:50:57.124, 95 %, 39 %, 22530 MiB, 24564 MiB, 434.81 W
2026/04/07 03:50:58.124, 94 %, 38 %, 22540 MiB, 24564 MiB, 433.94 W
2026/04/07 03:50:59.124, 94 %, 37 %, 22548 MiB, 24564 MiB, 421.67 W
2026/04/07 03:51:00.124, 94 %, 37 %, 22556 MiB, 24564 MiB, 431.99 W
2026/04/07 03:51:01.125, 98 %, 39 %, 22566 MiB, 24564 MiB, 435.65 W
2026/04/07 03:51:02.125, 94 %, 36 %, 22574 MiB, 24564 MiB, 429.60 W
2026/04/07 03:51:03.125, 82 %, 31 %, 22582 MiB, 24564 MiB, 415.56 W
2026/04/07 03:51:04.126, 94 %, 35 %, 22590 MiB, 24564 MiB, 432.23 W
2026/04/07 03:51:05.126, 100 %, 39 %, 22598 MiB, 24564 MiB, 422.57 W
2026/04/07 03:51:06.131, 99 %, 38 %, 22606 MiB, 24564 MiB, 431.66 W
2026/04/07 03:51:07.131, 93 %, 34 %, 22612 MiB, 24564 MiB, 420.71 W
2026/04/07 03:51:08.131, 93 %, 34 %, 22620 MiB, 24564 MiB, 431.36 W
2026/04/07 03:51:09.147, 100 %, 37 %, 22628 MiB, 24564 MiB, 414.89 W
2026/04/07 03:51:10.148, 93 %, 33 %, 22634 MiB, 24564 MiB, 427.19 W
2026/04/07 03:51:11.148, 93 %, 32 %, 22642 MiB, 24564 MiB, 418.37 W
2026/04/07 03:51:12.148, 99 %, 35 %, 22648 MiB, 24564 MiB, 430.96 W
2026/04/07 03:51:13.148, 93 %, 32 %, 22656 MiB, 24564 MiB, 427.55 W
2026/04/07 03:51:14.149, 100 %, 36 %, 22664 MiB, 24564 MiB, 427.29 W
2026/04/07 03:51:15.167, 93 %, 31 %, 22670 MiB, 24564 MiB, 411.58 W
