timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/03/25 23:34:00.885, 100 %, 46 %, 18104 MiB, 24564 MiB, 445.08 W
2026/03/25 23:34:01.885, 100 %, 44 %, 18104 MiB, 24564 MiB, 432.52 W
2026/03/25 23:34:02.886, 84 %, 59 %, 18106 MiB, 24564 MiB, 367.76 W
2026/03/25 23:34:03.886, 83 %, 59 %, 18106 MiB, 24564 MiB, 287.32 W
2026/03/25 23:34:04.886, 84 %, 59 %, 18106 MiB, 24564 MiB, 286.96 W
2026/03/25 23:34:05.887, 82 %, 58 %, 18106 MiB, 24564 MiB, 287.33 W
2026/03/25 23:34:06.887, 83 %, 59 %, 18106 MiB, 24564 MiB, 287.89 W
2026/03/25 23:34:07.887, 84 %, 59 %, 18106 MiB, 24564 MiB, 287.84 W
2026/03/25 23:34:08.888, 84 %, 59 %, 18106 MiB, 24564 MiB, 287.74 W
2026/03/25 23:34:09.905, 0 %, 0 %, 18106 MiB, 24564 MiB, 99.84 W
2026/03/25 23:34:10.906, 84 %, 65 %, 18108 MiB, 24564 MiB, 207.61 W
2026/03/25 23:34:11.906, 84 %, 65 %, 18108 MiB, 24564 MiB, 260.64 W
2026/03/25 23:34:12.906, 84 %, 64 %, 18108 MiB, 24564 MiB, 260.61 W
2026/03/25 23:34:13.907, 84 %, 64 %, 18108 MiB, 24564 MiB, 260.80 W
2026/03/25 23:34:14.907, 84 %, 64 %, 18108 MiB, 24564 MiB, 260.99 W
2026/03/25 23:34:15.907, 0 %, 0 %, 18108 MiB, 24564 MiB, 117.94 W
2026/03/25 23:34:16.908, 84 %, 65 %, 18108 MiB, 24564 MiB, 169.56 W
2026/03/25 23:34:17.908, 84 %, 65 %, 18108 MiB, 24564 MiB, 262.20 W
2026/03/25 23:34:18.908, 84 %, 65 %, 18108 MiB, 24564 MiB, 263.03 W
2026/03/25 23:34:19.909, 0 %, 0 %, 18108 MiB, 24564 MiB, 187.03 W
2026/03/25 23:34:20.909, 84 %, 65 %, 18108 MiB, 24564 MiB, 123.74 W
2026/03/25 23:34:21.909, 84 %, 65 %, 18108 MiB, 24564 MiB, 258.85 W
2026/03/25 23:34:22.910, 84 %, 65 %, 18108 MiB, 24564 MiB, 260.11 W
2026/03/25 23:34:23.910, 30 %, 23 %, 18108 MiB, 24564 MiB, 238.91 W
2026/03/25 23:34:24.911, 0 %, 0 %, 18108 MiB, 24564 MiB, 68.42 W
2026/03/25 23:34:25.931, 84 %, 65 %, 18108 MiB, 24564 MiB, 222.37 W
2026/03/25 23:34:26.931, 83 %, 63 %, 18108 MiB, 24564 MiB, 263.12 W
2026/03/25 23:34:27.931, 84 %, 65 %, 18108 MiB, 24564 MiB, 264.36 W
2026/03/25 23:34:28.932, 0 %, 0 %, 18108 MiB, 24564 MiB, 191.17 W
2026/03/25 23:34:29.932, 53 %, 32 %, 18108 MiB, 24564 MiB, 114.57 W
2026/03/25 23:34:30.932, 84 %, 65 %, 18108 MiB, 24564 MiB, 262.78 W
2026/03/25 23:34:31.933, 84 %, 65 %, 18108 MiB, 24564 MiB, 264.36 W
2026/03/25 23:34:32.933, 83 %, 63 %, 18108 MiB, 24564 MiB, 265.02 W
2026/03/25 23:34:33.933, 0 %, 0 %, 18108 MiB, 24564 MiB, 142.04 W
2026/03/25 23:34:34.933, 84 %, 65 %, 18108 MiB, 24564 MiB, 178.84 W
2026/03/25 23:34:35.934, 84 %, 65 %, 18108 MiB, 24564 MiB, 263.76 W
2026/03/25 23:34:36.934, 84 %, 65 %, 18108 MiB, 24564 MiB, 264.69 W
2026/03/25 23:34:37.934, 0 %, 0 %, 18108 MiB, 24564 MiB, 103.83 W
2026/03/25 23:34:38.935, 84 %, 64 %, 18108 MiB, 24564 MiB, 221.96 W
2026/03/25 23:34:39.935, 84 %, 64 %, 18108 MiB, 24564 MiB, 263.34 W
2026/03/25 23:34:40.935, 84 %, 64 %, 18108 MiB, 24564 MiB, 263.89 W
2026/03/25 23:34:41.936, 84 %, 64 %, 18108 MiB, 24564 MiB, 264.95 W
2026/03/25 23:34:42.936, 82 %, 63 %, 18108 MiB, 24564 MiB, 265.31 W
2026/03/25 23:34:43.936, 84 %, 64 %, 18108 MiB, 24564 MiB, 265.73 W
2026/03/25 23:34:44.937, 0 %, 0 %, 18108 MiB, 24564 MiB, 165.55 W
2026/03/25 23:34:45.937, 82 %, 63 %, 18108 MiB, 24564 MiB, 151.27 W
2026/03/25 23:34:46.937, 84 %, 65 %, 18108 MiB, 24564 MiB, 261.76 W
2026/03/25 23:34:47.938, 84 %, 65 %, 18108 MiB, 24564 MiB, 261.75 W
2026/03/25 23:34:48.938, 84 %, 64 %, 18108 MiB, 24564 MiB, 261.57 W
2026/03/25 23:34:49.938, 84 %, 65 %, 18108 MiB, 24564 MiB, 262.31 W
2026/03/25 23:34:50.939, 84 %, 64 %, 18108 MiB, 24564 MiB, 263.03 W
2026/03/25 23:34:51.939, 0 %, 0 %, 18108 MiB, 24564 MiB, 92.36 W
2026/03/25 23:34:52.939, 84 %, 65 %, 18108 MiB, 24564 MiB, 240.64 W
2026/03/25 23:34:53.940, 83 %, 64 %, 18108 MiB, 24564 MiB, 263.94 W
2026/03/25 23:34:54.940, 84 %, 64 %, 18108 MiB, 24564 MiB, 264.70 W
2026/03/25 23:34:55.941, 82 %, 63 %, 18108 MiB, 24564 MiB, 265.25 W
2026/03/25 23:34:56.941, 84 %, 64 %, 18108 MiB, 24564 MiB, 266.41 W
2026/03/25 23:34:57.941, 84 %, 64 %, 18108 MiB, 24564 MiB, 266.76 W
2026/03/25 23:34:58.942, 0 %, 0 %, 18108 MiB, 24564 MiB, 150.82 W
2026/03/25 23:34:59.942, 84 %, 65 %, 18108 MiB, 24564 MiB, 161.09 W
2026/03/25 23:35:00.943, 84 %, 65 %, 18108 MiB, 24564 MiB, 261.02 W
2026/03/25 23:35:01.943, 83 %, 63 %, 18108 MiB, 24564 MiB, 261.65 W
2026/03/25 23:35:02.943, 84 %, 65 %, 18108 MiB, 24564 MiB, 262.36 W
2026/03/25 23:35:03.944, 84 %, 64 %, 18108 MiB, 24564 MiB, 262.44 W
2026/03/25 23:35:04.944, 84 %, 64 %, 18108 MiB, 24564 MiB, 263.01 W
2026/03/25 23:35:05.944, 0 %, 0 %, 18108 MiB, 24564 MiB, 161.61 W
2026/03/25 23:35:06.945, 0 %, 0 %, 18108 MiB, 24564 MiB, 90.64 W
2026/03/25 23:35:07.945, 100 %, 48 %, 18108 MiB, 24564 MiB, 255.05 W
2026/03/25 23:35:08.946, 100 %, 45 %, 18108 MiB, 24564 MiB, 439.93 W
2026/03/25 23:35:09.946, 87 %, 54 %, 18108 MiB, 24564 MiB, 394.85 W
2026/03/25 23:35:10.946, 83 %, 60 %, 18108 MiB, 24564 MiB, 285.45 W
2026/03/25 23:35:11.947, 84 %, 60 %, 18108 MiB, 24564 MiB, 285.85 W
2026/03/25 23:35:12.947, 82 %, 59 %, 18108 MiB, 24564 MiB, 285.95 W
2026/03/25 23:35:13.947, 84 %, 60 %, 18108 MiB, 24564 MiB, 287.29 W
2026/03/25 23:35:14.948, 0 %, 0 %, 18108 MiB, 24564 MiB, 177.88 W
2026/03/25 23:35:15.948, 0 %, 0 %, 18108 MiB, 24564 MiB, 99.41 W
2026/03/25 23:35:16.948, 100 %, 48 %, 18108 MiB, 24564 MiB, 231.86 W
2026/03/25 23:35:17.949, 86 %, 49 %, 18108 MiB, 24564 MiB, 437.22 W
2026/03/25 23:35:18.949, 84 %, 61 %, 18108 MiB, 24564 MiB, 282.97 W
2026/03/25 23:35:19.949, 84 %, 61 %, 18108 MiB, 24564 MiB, 284.01 W
2026/03/25 23:35:20.950, 82 %, 60 %, 18108 MiB, 24564 MiB, 284.87 W
2026/03/25 23:35:21.950, 84 %, 61 %, 18108 MiB, 24564 MiB, 286.47 W
2026/03/25 23:35:22.950, 84 %, 61 %, 18108 MiB, 24564 MiB, 285.36 W
2026/03/25 23:35:23.951, 84 %, 61 %, 18108 MiB, 24564 MiB, 285.53 W
2026/03/25 23:35:24.951, 0 %, 0 %, 18108 MiB, 24564 MiB, 142.83 W
2026/03/25 23:35:25.951, 0 %, 0 %, 18108 MiB, 24564 MiB, 103.36 W
2026/03/25 23:35:26.952, 0 %, 0 %, 18108 MiB, 24564 MiB, 67.84 W
2026/03/25 23:35:27.952, 0 %, 0 %, 18108 MiB, 24564 MiB, 61.38 W
2026/03/25 23:35:28.952, 0 %, 0 %, 18108 MiB, 24564 MiB, 54.70 W
2026/03/25 23:35:29.953, 0 %, 0 %, 18108 MiB, 24564 MiB, 54.34 W
2026/03/25 23:35:30.953, 0 %, 0 %, 18108 MiB, 24564 MiB, 54.35 W
2026/03/25 23:35:31.953, 0 %, 0 %, 18108 MiB, 24564 MiB, 54.13 W
2026/03/25 23:35:32.954, 0 %, 0 %, 18108 MiB, 24564 MiB, 53.89 W
2026/03/25 23:35:33.954, 0 %, 0 %, 18108 MiB, 24564 MiB, 53.87 W
2026/03/25 23:35:34.955, 0 %, 0 %, 18108 MiB, 24564 MiB, 53.80 W
2026/03/25 23:35:35.955, 0 %, 0 %, 18108 MiB, 24564 MiB, 53.74 W
2026/03/25 23:35:36.955, 0 %, 0 %, 18108 MiB, 24564 MiB, 53.65 W
2026/03/25 23:35:37.956, 0 %, 0 %, 18108 MiB, 24564 MiB, 53.58 W
2026/03/25 23:35:38.956, 0 %, 0 %, 18108 MiB, 24564 MiB, 53.51 W
2026/03/25 23:35:39.956, 0 %, 0 %, 18108 MiB, 24564 MiB, 53.30 W
2026/03/25 23:35:40.957, 0 %, 0 %, 18108 MiB, 24564 MiB, 53.27 W
2026/03/25 23:35:41.957, 0 %, 0 %, 18108 MiB, 24564 MiB, 53.32 W
2026/03/25 23:35:42.957, 0 %, 0 %, 18108 MiB, 24564 MiB, 38.08 W
2026/03/25 23:35:43.958, 0 %, 0 %, 18108 MiB, 24564 MiB, 15.93 W
2026/03/25 23:35:44.958, 0 %, 0 %, 18108 MiB, 24564 MiB, 8.72 W
2026/03/25 23:35:45.958, 0 %, 0 %, 18108 MiB, 24564 MiB, 8.61 W
2026/03/25 23:35:46.959, 0 %, 0 %, 18108 MiB, 24564 MiB, 8.76 W
2026/03/25 23:35:47.959, 0 %, 0 %, 18108 MiB, 24564 MiB, 8.43 W
2026/03/25 23:35:48.959, 0 %, 0 %, 18108 MiB, 24564 MiB, 8.02 W
2026/03/25 23:35:49.960, 0 %, 0 %, 18108 MiB, 24564 MiB, 8.16 W
2026/03/25 23:35:50.960, 0 %, 0 %, 18108 MiB, 24564 MiB, 8.77 W
2026/03/25 23:35:51.961, 0 %, 0 %, 18108 MiB, 24564 MiB, 8.94 W
2026/03/25 23:35:52.961, 0 %, 0 %, 18108 MiB, 24564 MiB, 8.89 W
2026/03/25 23:35:53.961, 0 %, 0 %, 18108 MiB, 24564 MiB, 9.09 W
