timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/22 22:11:45.562, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.85 W
2026/04/22 22:11:46.563, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.72 W
2026/04/22 22:11:47.563, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.89 W
2026/04/22 22:11:48.563, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.87 W
2026/04/22 22:11:49.564, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.91 W
2026/04/22 22:11:50.564, 0 %, 0 %, 18692 MiB, 24564 MiB, 6.05 W
2026/04/22 22:11:51.564, 0 %, 0 %, 18692 MiB, 24564 MiB, 6.04 W
2026/04/22 22:11:52.565, 0 %, 0 %, 18692 MiB, 24564 MiB, 6.06 W
2026/04/22 22:11:53.565, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.82 W
2026/04/22 22:11:54.565, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.41 W
2026/04/22 22:11:55.566, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.40 W
2026/04/22 22:11:56.566, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.63 W
2026/04/22 22:11:57.566, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.58 W
2026/04/22 22:11:58.567, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.42 W
2026/04/22 22:11:59.567, 0 %, 0 %, 18692 MiB, 24564 MiB, 5.52 W
2026/04/22 22:12:00.568, 66 %, 47 %, 18712 MiB, 24564 MiB, 96.42 W
2026/04/22 22:12:01.568, 94 %, 96 %, 18712 MiB, 24564 MiB, 320.84 W
2026/04/22 22:12:02.568, 95 %, 97 %, 18712 MiB, 24564 MiB, 331.30 W
2026/04/22 22:12:03.569, 95 %, 97 %, 18712 MiB, 24564 MiB, 334.94 W
2026/04/22 22:12:04.569, 95 %, 97 %, 18712 MiB, 24564 MiB, 334.52 W
2026/04/22 22:12:05.569, 95 %, 97 %, 18712 MiB, 24564 MiB, 333.15 W
2026/04/22 22:12:06.570, 95 %, 97 %, 18712 MiB, 24564 MiB, 334.17 W
2026/04/22 22:12:07.570, 94 %, 96 %, 18712 MiB, 24564 MiB, 334.47 W
2026/04/22 22:12:08.570, 94 %, 96 %, 18712 MiB, 24564 MiB, 332.37 W
2026/04/22 22:12:09.571, 95 %, 97 %, 18712 MiB, 24564 MiB, 334.85 W
2026/04/22 22:12:10.571, 95 %, 97 %, 18712 MiB, 24564 MiB, 335.63 W
2026/04/22 22:12:11.576, 95 %, 97 %, 18712 MiB, 24564 MiB, 335.73 W
2026/04/22 22:12:12.578, 95 %, 97 %, 18712 MiB, 24564 MiB, 336.44 W
2026/04/22 22:12:13.578, 94 %, 96 %, 18712 MiB, 24564 MiB, 336.55 W
2026/04/22 22:12:14.578, 95 %, 97 %, 18712 MiB, 24564 MiB, 335.00 W
2026/04/22 22:12:15.579, 95 %, 97 %, 18712 MiB, 24564 MiB, 337.59 W
2026/04/22 22:12:16.579, 95 %, 97 %, 18712 MiB, 24564 MiB, 338.27 W
2026/04/22 22:12:17.579, 0 %, 0 %, 18712 MiB, 24564 MiB, 272.85 W
2026/04/22 22:12:18.580, 0 %, 0 %, 18712 MiB, 24564 MiB, 101.23 W
2026/04/22 22:12:19.580, 94 %, 96 %, 18712 MiB, 24564 MiB, 245.28 W
2026/04/22 22:12:20.580, 94 %, 96 %, 18712 MiB, 24564 MiB, 334.26 W
2026/04/22 22:12:21.581, 94 %, 96 %, 18712 MiB, 24564 MiB, 338.15 W
2026/04/22 22:12:22.581, 94 %, 96 %, 18712 MiB, 24564 MiB, 338.45 W
2026/04/22 22:12:23.581, 94 %, 96 %, 18712 MiB, 24564 MiB, 339.44 W
2026/04/22 22:12:24.582, 95 %, 97 %, 18712 MiB, 24564 MiB, 340.27 W
2026/04/22 22:12:25.582, 95 %, 97 %, 18712 MiB, 24564 MiB, 340.33 W
2026/04/22 22:12:26.582, 94 %, 96 %, 18712 MiB, 24564 MiB, 338.59 W
2026/04/22 22:12:27.583, 94 %, 96 %, 18712 MiB, 24564 MiB, 341.56 W
2026/04/22 22:12:28.583, 94 %, 96 %, 18712 MiB, 24564 MiB, 343.20 W
2026/04/22 22:12:29.583, 95 %, 97 %, 18712 MiB, 24564 MiB, 345.57 W
2026/04/22 22:12:30.584, 95 %, 97 %, 18712 MiB, 24564 MiB, 345.93 W
