timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/23 00:21:33.102, 0 %, 0 %, 22000 MiB, 24564 MiB, 191.42 W
2026/04/23 00:21:34.103, 84 %, 35 %, 22000 MiB, 24564 MiB, 106.18 W
2026/04/23 00:21:35.110, 95 %, 98 %, 22000 MiB, 24564 MiB, 358.76 W
2026/04/23 00:21:36.110, 95 %, 98 %, 22000 MiB, 24564 MiB, 358.17 W
2026/04/23 00:21:37.111, 95 %, 98 %, 22000 MiB, 24564 MiB, 358.95 W
2026/04/23 00:21:38.111, 95 %, 98 %, 22000 MiB, 24564 MiB, 358.55 W
2026/04/23 00:21:39.111, 95 %, 99 %, 22000 MiB, 24564 MiB, 358.95 W
2026/04/23 00:21:40.112, 0 %, 0 %, 22000 MiB, 24564 MiB, 196.08 W
2026/04/23 00:21:41.112, 0 %, 0 %, 22000 MiB, 24564 MiB, 76.85 W
2026/04/23 00:21:42.117, 93 %, 95 %, 22000 MiB, 24564 MiB, 356.82 W
2026/04/23 00:21:43.118, 94 %, 98 %, 22000 MiB, 24564 MiB, 357.61 W
2026/04/23 00:21:44.118, 95 %, 98 %, 22000 MiB, 24564 MiB, 358.77 W
2026/04/23 00:21:45.118, 95 %, 99 %, 22000 MiB, 24564 MiB, 359.50 W
2026/04/23 00:21:46.119, 95 %, 99 %, 22000 MiB, 24564 MiB, 359.70 W
2026/04/23 00:21:47.119, 0 %, 0 %, 22000 MiB, 24564 MiB, 110.32 W
2026/04/23 00:21:48.119, 92 %, 73 %, 22002 MiB, 24564 MiB, 199.51 W
2026/04/23 00:21:49.120, 95 %, 99 %, 22002 MiB, 24564 MiB, 362.76 W
2026/04/23 00:21:50.120, 95 %, 98 %, 22002 MiB, 24564 MiB, 358.77 W
2026/04/23 00:21:51.120, 95 %, 98 %, 22002 MiB, 24564 MiB, 356.92 W
2026/04/23 00:21:52.121, 95 %, 99 %, 22002 MiB, 24564 MiB, 360.97 W
2026/04/23 00:21:53.121, 0 %, 0 %, 22002 MiB, 24564 MiB, 303.59 W
2026/04/23 00:21:54.121, 0 %, 0 %, 22002 MiB, 24564 MiB, 120.62 W
2026/04/23 00:21:55.122, 95 %, 98 %, 22002 MiB, 24564 MiB, 259.18 W
2026/04/23 00:21:56.122, 95 %, 98 %, 22002 MiB, 24564 MiB, 359.80 W
2026/04/23 00:21:57.123, 95 %, 98 %, 22002 MiB, 24564 MiB, 360.72 W
2026/04/23 00:21:58.123, 95 %, 98 %, 22002 MiB, 24564 MiB, 358.29 W
2026/04/23 00:21:59.124, 95 %, 98 %, 22002 MiB, 24564 MiB, 360.86 W
2026/04/23 00:22:00.124, 0 %, 0 %, 22002 MiB, 24564 MiB, 200.96 W
2026/04/23 00:22:01.125, 52 %, 19 %, 22002 MiB, 24564 MiB, 71.71 W
2026/04/23 00:22:02.125, 95 %, 99 %, 22002 MiB, 24564 MiB, 358.76 W
2026/04/23 00:22:03.125, 95 %, 98 %, 22002 MiB, 24564 MiB, 363.75 W
2026/04/23 00:22:04.126, 95 %, 98 %, 22002 MiB, 24564 MiB, 361.64 W
2026/04/23 00:22:05.126, 95 %, 98 %, 22002 MiB, 24564 MiB, 365.33 W
2026/04/23 00:22:06.126, 95 %, 99 %, 22002 MiB, 24564 MiB, 365.69 W
2026/04/23 00:22:07.127, 95 %, 98 %, 22002 MiB, 24564 MiB, 365.88 W
2026/04/23 00:22:08.127, 95 %, 98 %, 22002 MiB, 24564 MiB, 365.68 W
2026/04/23 00:22:09.127, 95 %, 98 %, 22002 MiB, 24564 MiB, 366.11 W
2026/04/23 00:22:10.128, 95 %, 98 %, 22002 MiB, 24564 MiB, 365.98 W
2026/04/23 00:22:11.128, 94 %, 98 %, 22002 MiB, 24564 MiB, 362.39 W
2026/04/23 00:22:12.128, 95 %, 98 %, 22002 MiB, 24564 MiB, 366.62 W
2026/04/23 00:22:13.129, 95 %, 98 %, 22002 MiB, 24564 MiB, 368.26 W
2026/04/23 00:22:14.129, 95 %, 98 %, 22002 MiB, 24564 MiB, 368.68 W
2026/04/23 00:22:15.145, 0 %, 0 %, 22002 MiB, 24564 MiB, 103.54 W
2026/04/23 00:22:16.145, 95 %, 98 %, 22002 MiB, 24564 MiB, 237.69 W
2026/04/23 00:22:17.146, 95 %, 98 %, 22002 MiB, 24564 MiB, 366.10 W
2026/04/23 00:22:18.146, 95 %, 99 %, 22002 MiB, 24564 MiB, 364.31 W
2026/04/23 00:22:19.146, 95 %, 98 %, 22002 MiB, 24564 MiB, 367.81 W
2026/04/23 00:22:20.147, 95 %, 98 %, 22002 MiB, 24564 MiB, 368.61 W
2026/04/23 00:22:21.147, 95 %, 98 %, 22002 MiB, 24564 MiB, 368.94 W
2026/04/23 00:22:22.147, 95 %, 99 %, 22002 MiB, 24564 MiB, 369.13 W
2026/04/23 00:22:23.147, 95 %, 98 %, 22002 MiB, 24564 MiB, 369.29 W
2026/04/23 00:22:24.148, 0 %, 0 %, 22002 MiB, 24564 MiB, 288.92 W
